Site_ID,sampledate,Qout_cfs,TotP_lbday,TotP_mgL
USGS_5427948,12/31/2021,2.55,0.71,0.052
USGS_5427948,1/1/2022,2.36,0.66,0.0517
USGS_5427948,1/2/2022,2.16,0.6,0.0514
USGS_5427948,1/3/2022,2.08,0.57,0.0511
USGS_5427948,1/4/2022,2.13,0.58,0.0508
USGS_5427948,1/5/2022,2.5,0.68,0.0504
USGS_5427948,1/6/2022,2.3,0.62,0.0501
USGS_5427948,1/7/2022,2.03,0.55,0.0498
USGS_5427948,1/8/2022,1.99,0.53,0.0495
USGS_5427948,1/9/2022,2.07,0.55,0.0492
USGS_5427948,1/10/2022,1.99,0.52,0.0489
USGS_5427948,1/11/2022,1.92,0.5,0.0486
USGS_5427948,1/12/2022,2.22,0.58,0.0483
USGS_5427948,1/13/2022,2.49,0.65,0.0481
USGS_5427948,1/14/2022,2.41,0.63,0.0485
USGS_5427948,1/15/2022,1.99,0.53,0.049
USGS_5427948,1/16/2022,1.94,0.52,0.0495
USGS_5427948,1/17/2022,2.1,0.57,0.05
USGS_5427948,1/18/2022,2.2,0.6,0.0505
USGS_5427948,1/19/2022,2.1,0.58,0.051
USGS_5427948,1/20/2022,1.93,0.54,0.0514
USGS_5427948,1/21/2022,1.81,0.51,0.0519
USGS_5427948,1/22/2022,1.82,0.51,0.0524
USGS_5427948,1/23/2022,1.76,0.5,0.0529
USGS_5427948,1/24/2022,1.9,0.55,0.0534
USGS_5427948,1/25/2022,1.88,0.55,0.0538
USGS_5427948,1/26/2022,1.81,0.53,0.0543
USGS_5427948,1/27/2022,1.88,0.56,0.0548
USGS_5427948,1/28/2022,1.81,0.54,0.0553
USGS_5427948,1/29/2022,1.76,0.53,0.0558
USGS_5427948,1/30/2022,1.79,0.54,0.0563
USGS_5427948,1/31/2022,1.73,0.53,0.0568
USGS_5427948,2/1/2022,1.83,0.57,0.0572
USGS_5427948,2/2/2022,1.65,0.52,0.0577
USGS_5427948,2/3/2022,1.53,0.48,0.0582
USGS_5427948,2/4/2022,1.47,0.47,0.0587
USGS_5427948,2/5/2022,1.38,0.44,0.0592
USGS_5427948,2/6/2022,1.46,0.47,0.0597
USGS_5427948,2/7/2022,1.71,0.56,0.0601
USGS_5427948,2/8/2022,1.65,0.54,0.0606
USGS_5427948,2/9/2022,1.78,0.59,0.0611
USGS_5427948,2/10/2022,1.79,0.59,0.0616
USGS_5427948,2/11/2022,2.48,0.83,0.0621
USGS_5427948,2/12/2022,2.21,0.75,0.0626
USGS_5427948,2/13/2022,2.11,0.72,0.063
USGS_5427948,2/14/2022,2.15,0.74,0.0635
USGS_5427948,2/15/2022,2.17,0.75,0.0639
USGS_5427948,2/16/2022,3.36,1.72,0.087
USGS_5427948,2/17/2022,7.17,4.7,0.118
USGS_5427948,2/18/2022,2.84,1.22,0.0787
USGS_5427948,2/19/2022,2.04,0.79,0.0716
USGS_5427948,2/20/2022,5.9,4.54,0.099
USGS_5427948,2/21/2022,11.9,10.1,0.149
USGS_5427948,2/22/2022,3.72,1.85,0.0898
USGS_5427948,2/23/2022,2.26,0.96,0.0786
USGS_5427948,2/24/2022,1.71,0.69,0.0752
USGS_5427948,2/25/2022,1.54,0.6,0.0718
USGS_5427948,2/26/2022,1.37,0.51,0.0685
USGS_5427948,2/27/2022,1.33,0.47,0.0651
USGS_5427948,2/28/2022,5.46,30.4,0.325
USGS_5427948,3/1/2022,15.1,147,1.8
USGS_5427948,3/2/2022,8.55,39.7,0.834
USGS_5427948,3/3/2022,4.76,16.1,0.622
USGS_5427948,3/4/2022,3.17,8.28,0.479
USGS_5427948,3/5/2022,9.56,26.2,0.467
USGS_5427948,3/6/2022,51.3,485,1.74
USGS_5427948,3/7/2022,13.8,88.6,1.16
USGS_5427948,3/8/2022,8.77,24.8,0.518
USGS_5427948,3/9/2022,7.26,14,0.355
USGS_5427948,3/10/2022,5.67,9.67,0.316
USGS_5427948,3/11/2022,4.36,7.07,0.3
USGS_5427948,3/12/2022,2.97,4.55,0.284
USGS_5427948,3/13/2022,2.64,4.05,0.281
USGS_5427948,3/14/2022,4.03,7.88,0.362
USGS_5427948,3/15/2022,3.37,6.02,0.33
USGS_5427948,3/16/2022,3.13,4.79,0.284
USGS_5427948,3/17/2022,4.49,5.93,0.245
USGS_5427948,3/18/2022,9.44,14.2,0.272
USGS_5427948,3/19/2022,15.9,24.8,0.286
USGS_5427948,3/20/2022,10.2,11.2,0.199
USGS_5427948,3/21/2022,7.42,5.85,0.146
USGS_5427948,3/22/2022,8.54,7,0.145
USGS_5427948,3/23/2022,28.4,23.8,0.156
USGS_5427948,3/24/2022,20,16.3,0.151
USGS_5427948,3/25/2022,13.2,9.51,0.133
USGS_5427948,3/26/2022,9.01,5.64,0.115
USGS_5427948,3/27/2022,6.6,3.49,0.0977
USGS_5427948,3/28/2022,5.55,2.4,0.0801
USGS_5427948,3/29/2022,5.34,1.96,0.0677
USGS_5427948,3/30/2022,13,8.6,0.121
USGS_5427948,3/31/2022,30.5,39.4,0.242
USGS_5427948,4/1/2022,18.2,39.4,0.399
USGS_5427948,4/2/2022,15.8,23,0.27
USGS_5427948,4/3/2022,14.8,19.4,0.242
USGS_5427948,4/4/2022,18.3,28.5,0.287
USGS_5427948,4/5/2022,13.9,18,0.238
USGS_5427948,4/6/2022,21,36.4,0.319
USGS_5427948,4/7/2022,15.3,22.7,0.273
USGS_5427948,4/8/2022,12.1,14.4,0.22
USGS_5427948,4/9/2022,8.67,7.87,0.166
USGS_5427948,4/10/2022,6.15,3.96,0.119
USGS_5427948,4/11/2022,5.14,2.91,0.105
USGS_5427948,4/12/2022,4.35,2.3,0.0981
USGS_5427948,4/13/2022,8.13,5.61,0.116
USGS_5427948,4/14/2022,10.2,8.57,0.152
USGS_5427948,4/15/2022,5.43,3.24,0.11
USGS_5427948,4/16/2022,4.4,2.25,0.0946
USGS_5427948,4/17/2022,3.94,1.79,0.084
USGS_5427948,4/18/2022,4.04,1.77,0.081
USGS_5427948,4/19/2022,4.32,1.82,0.0781
USGS_5427948,4/20/2022,5.25,2.13,0.0753
USGS_5427948,4/21/2022,6.03,2.36,0.0724
USGS_5427948,4/22/2022,20.7,10.3,0.0854
USGS_5427948,4/23/2022,21.2,21.3,0.187
USGS_5427948,4/24/2022,15.6,13.7,0.162
USGS_5427948,4/25/2022,11.4,7.52,0.121
USGS_5427948,4/26/2022,8.76,3.58,0.0754
USGS_5427948,4/27/2022,6.51,2.53,0.072
USGS_5427948,4/28/2022,4.87,1.87,0.0712
USGS_5427948,4/29/2022,4.23,1.61,0.0704
USGS_5427948,4/30/2022,6.49,4.29,0.123
USGS_5427948,5/1/2022,6.4,3.03,0.087
USGS_5427948,5/2/2022,5.17,2.21,0.079
USGS_5427948,5/3/2022,8.96,7.2,0.136
USGS_5427948,5/4/2022,8.37,6.77,0.149
USGS_5427948,5/5/2022,5.68,3.47,0.112
USGS_5427948,5/6/2022,4.29,2.02,0.0872
USGS_5427948,5/7/2022,3.57,1.65,0.0854
USGS_5427948,5/8/2022,3.22,1.47,0.0843
USGS_5427948,5/9/2022,3.23,1.45,0.0831
USGS_5427948,5/10/2022,4.1,1.81,0.0819
USGS_5427948,5/11/2022,3.3,1.44,0.0807
USGS_5427948,5/12/2022,2.98,1.28,0.0796
USGS_5427948,5/13/2022,2.78,1.18,0.0784
USGS_5427948,5/14/2022,3.01,1.25,0.0772
USGS_5427948,5/15/2022,2.71,1.11,0.076
USGS_5427948,5/16/2022,2.74,1.11,0.0749
USGS_5427948,5/17/2022,2.58,1.03,0.0741
USGS_5427948,5/18/2022,3,1.19,0.0733
USGS_5427948,5/19/2022,3.06,1.2,0.0726
USGS_5427948,5/20/2022,3.38,1.31,0.0718
USGS_5427948,5/21/2022,2.9,1.11,0.071
USGS_5427948,5/22/2022,2.45,0.93,0.0702
USGS_5427948,5/23/2022,2.41,0.9,0.0695
USGS_5427948,5/24/2022,2.46,0.91,0.0687
USGS_5427948,5/25/2022,10.4,7.2,0.102
USGS_5427948,5/26/2022,25.4,23.2,0.165
USGS_5427948,5/27/2022,26.7,22.7,0.155
USGS_5427948,5/28/2022,15,10.8,0.133
USGS_5427948,5/29/2022,10.9,6.76,0.114
USGS_5427948,5/30/2022,6.7,3.49,0.0953
USGS_5427948,5/31/2022,4.07,1.71,0.0776
USGS_5427948,6/1/2022,3.46,1.37,0.0733
USGS_5427948,6/2/2022,3.16,1.24,0.0725
USGS_5427948,6/3/2022,2.83,1.1,0.0718
USGS_5427948,6/4/2022,2.59,0.99,0.071
USGS_5427948,6/5/2022,3.77,1.56,0.0752
USGS_5427948,6/6/2022,13.9,9.17,0.12
USGS_5427948,6/7/2022,8.26,4.44,0.0992
USGS_5427948,6/8/2022,20.3,14.9,0.126
USGS_5427948,6/9/2022,17,12.1,0.131
USGS_5427948,6/10/2022,11.2,6.68,0.11
USGS_5427948,6/11/2022,8.74,4.93,0.104
USGS_5427948,6/12/2022,7.2,3.85,0.0989
USGS_5427948,6/13/2022,9.72,6.16,0.109
USGS_5427948,6/14/2022,8.56,4.7,0.1
USGS_5427948,6/15/2022,35.4,55.5,0.151
USGS_5427948,6/16/2022,56.2,94,0.337
USGS_5427948,6/17/2022,17.2,33.6,0.357
USGS_5427948,6/18/2022,11.2,16.2,0.265
USGS_5427948,6/19/2022,8.34,10.5,0.233
USGS_5427948,6/20/2022,6.78,7.46,0.203
USGS_5427948,6/21/2022,5.25,4.93,0.173
USGS_5427948,6/22/2022,4.2,3.35,0.148
USGS_5427948,6/23/2022,3.7,2.82,0.141
USGS_5427948,6/24/2022,3.43,2.55,0.137
USGS_5427948,6/25/2022,4.38,3.16,0.134
USGS_5427948,6/26/2022,3.6,2.52,0.13
USGS_5427948,6/27/2022,2.85,1.94,0.126
USGS_5427948,6/28/2022,2.51,1.66,0.122
USGS_5427948,6/29/2022,2.45,1.57,0.119
USGS_5427948,6/30/2022,2.34,1.45,0.115
USGS_5427948,7/1/2022,2.19,1.31,0.111
USGS_5427948,7/2/2022,2.04,1.18,0.107
USGS_5427948,7/3/2022,1.92,1.08,0.104
USGS_5427948,7/4/2022,2.87,1.54,0.0998
USGS_5427948,7/5/2022,7.51,8.48,0.141
USGS_5427948,7/6/2022,19.5,14.7,0.143
USGS_5427948,7/7/2022,8.86,8.19,0.171
USGS_5427948,7/8/2022,6.41,5.82,0.168
USGS_5427948,7/9/2022,5.31,4.73,0.165
USGS_5427948,7/10/2022,4.66,4.07,0.162
USGS_5427948,7/11/2022,4.1,3.52,0.159
USGS_5427948,7/12/2022,3.49,2.93,0.156
USGS_5427948,7/13/2022,3.08,2.54,0.153
USGS_5427948,7/14/2022,2.77,2.24,0.15
USGS_5427948,7/15/2022,13.4,9.94,0.142
USGS_5427948,7/16/2022,12.5,8.44,0.125
USGS_5427948,7/17/2022,6.02,3.95,0.121
USGS_5427948,7/18/2022,4.55,2.87,0.117
USGS_5427948,7/19/2022,3.9,2.37,0.112
USGS_5427948,7/20/2022,3.36,1.96,0.108
USGS_5427948,7/21/2022,2.89,1.61,0.103
USGS_5427948,7/22/2022,2.61,1.39,0.0986
USGS_5427948,7/23/2022,5.37,7.8,0.16
USGS_5427948,7/24/2022,17,14.9,0.164
USGS_5427948,7/25/2022,6.14,5.75,0.175
USGS_5427948,7/26/2022,3.98,4.04,0.188
USGS_5427948,7/27/2022,4.94,4.47,0.168
USGS_5427948,7/28/2022,3.97,3.19,0.148
USGS_5427948,7/29/2022,3.09,2.39,0.143
USGS_5427948,7/30/2022,2.43,1.83,0.139
USGS_5427948,7/31/2022,2.1,1.53,0.135
USGS_5427948,8/1/2022,4.85,3.41,0.13
USGS_5427948,8/2/2022,2.85,1.94,0.126
USGS_5427948,8/3/2022,5.74,3.74,0.121
USGS_5427948,8/4/2022,4.81,3.05,0.117
USGS_5427948,8/5/2022,2.8,1.7,0.112
USGS_5427948,8/6/2022,3.37,2.5,0.111
USGS_5427948,8/7/2022,67.2,109,0.304
USGS_5427948,8/8/2022,45.1,96.7,0.385
USGS_5427948,8/9/2022,17.1,23.6,0.248
USGS_5427948,8/10/2022,8.23,8.69,0.194
USGS_5427948,8/11/2022,5.95,5.92,0.184
USGS_5427948,8/12/2022,5.84,5.68,0.18
USGS_5427948,8/13/2022,5.19,4.94,0.176
USGS_5427948,8/14/2022,4.5,4.18,0.172
USGS_5427948,8/15/2022,4.18,3.74,0.166
USGS_5427948,8/16/2022,4.48,3.69,0.152
USGS_5427948,8/17/2022,3.79,2.82,0.137
USGS_5427948,8/18/2022,3.17,2.11,0.123
USGS_5427948,8/19/2022,2.82,1.65,0.108
USGS_5427948,8/20/2022,12.2,17.2,0.18
USGS_5427948,8/21/2022,12.4,11.2,0.151
USGS_5427948,8/22/2022,4.57,2.12,0.0848
USGS_5427948,8/23/2022,3,1.22,0.0749
USGS_5427948,8/24/2022,2.64,1.05,0.0735
USGS_5427948,8/25/2022,127,250,0.408
USGS_5427948,8/26/2022,29.5,120,0.709
USGS_5427948,8/27/2022,20.2,40.6,0.35
USGS_5427948,8/28/2022,24,35.1,0.261
USGS_5427948,8/29/2022,32.9,114,0.645
USGS_5427948,8/30/2022,13,24.9,0.341
USGS_5427948,8/31/2022,8.06,9.01,0.205
USGS_5427948,9/1/2022,5.61,4.97,0.163
USGS_5427948,9/2/2022,4.19,2.73,0.12
USGS_5427948,9/3/2022,10.8,15.5,0.208
USGS_5427948,9/4/2022,10.2,14,0.231
USGS_5427948,9/5/2022,5.12,3.15,0.112
USGS_5427948,9/6/2022,4.08,1.93,0.0874
USGS_5427948,9/7/2022,3.51,1.5,0.0792
USGS_5427948,9/8/2022,3.24,1.24,0.071
USGS_5427948,9/9/2022,2.86,0.97,0.0628
USGS_5427948,9/10/2022,3.18,1.02,0.057
USGS_5427948,9/11/2022,48.1,38.2,0.134
USGS_5427948,9/12/2022,83.3,143,0.35
USGS_5427948,9/13/2022,25.5,66.5,0.475
USGS_5427948,9/14/2022,14.5,26.6,0.336
USGS_5427948,9/15/2022,10.2,11.5,0.205
USGS_5427948,9/16/2022,7.98,5.92,0.137
USGS_5427948,9/17/2022,6.5,4.3,0.123
USGS_5427948,9/18/2022,5.76,3.7,0.119
USGS_5427948,9/19/2022,5.98,3.72,0.115
USGS_5427948,9/20/2022,5.61,3.38,0.112
USGS_5427948,9/21/2022,5.25,3.06,0.108
USGS_5427948,9/22/2022,3.87,2.18,0.104
USGS_5427948,9/23/2022,3.58,1.94,0.101
USGS_5427948,9/24/2022,4.49,2.34,0.0968
USGS_5427948,9/25/2022,6.53,3.29,0.0932
USGS_5427948,9/26/2022,3.37,1.63,0.0895
USGS_5427948,9/27/2022,3.5,1.62,0.0858
USGS_5427948,9/28/2022,3.21,1.43,0.0822
USGS_5427948,9/29/2022,2.47,1.05,0.0785
USGS_5427948,9/30/2022,2.34,0.94,0.0748
