Site_ID,sampledate,Q_cfs,TotP_mgL,TotP_lbday
USGS_5427910,7/26/2012,24.3,0.304,41.8
USGS_5427910,7/27/2012,15.1,0.271,22.2
USGS_5427910,7/28/2012,12.5,0.228,15.5
USGS_5427910,7/29/2012,12.2,0.202,13.3
USGS_5427910,7/30/2012,11.1,0.195,11.7
USGS_5427910,7/31/2012,11.4,0.19,11.7
USGS_5427910,8/1/2012,11.9,0.185,11.9
USGS_5427910,8/2/2012,11.1,0.181,10.9
USGS_5427910,8/3/2012,11.5,0.176,11
USGS_5427910,8/4/2012,11,0.172,10.1
USGS_5427910,8/5/2012,10.3,0.168,9.31
USGS_5427910,8/6/2012,10,0.164,8.87
USGS_5427910,8/7/2012,10.3,0.16,8.9
USGS_5427910,8/8/2012,10.2,0.156,8.56
USGS_5427910,8/9/2012,9.8,0.152,8.03
USGS_5427910,8/10/2012,10.9,0.148,8.69
USGS_5427910,8/11/2012,10.4,0.144,8.12
USGS_5427910,8/12/2012,10.1,0.141,7.69
USGS_5427910,8/13/2012,9.93,0.137,7.37
USGS_5427910,8/14/2012,10.2,0.134,7.37
USGS_5427910,8/15/2012,10.5,0.133,7.53
USGS_5427910,8/16/2012,11.9,0.132,8.49
USGS_5427910,8/17/2012,11.1,0.131,7.88
USGS_5427910,8/18/2012,10.9,0.131,7.72
USGS_5427910,8/19/2012,10.7,0.13,7.53
USGS_5427910,8/20/2012,10.5,0.129,7.34
USGS_5427910,8/21/2012,9.73,0.128,6.74
USGS_5427910,8/22/2012,9.73,0.127,6.69
USGS_5427910,8/23/2012,10.2,0.127,7
USGS_5427910,8/24/2012,9.98,0.126,6.78
USGS_5427910,8/25/2012,9.96,0.125,6.72
USGS_5427910,8/26/2012,9.49,0.124,6.37
USGS_5427910,8/27/2012,10.3,0.123,6.86
USGS_5427910,8/28/2012,10,0.123,6.66
USGS_5427910,8/29/2012,10.6,0.122,6.97
USGS_5427910,8/30/2012,11.2,0.121,7.32
USGS_5427910,8/31/2012,9.78,0.12,6.36
USGS_5427910,9/1/2012,9.11,0.12,5.88
USGS_5427910,9/2/2012,9.59,0.119,6.15
USGS_5427910,9/3/2012,10.2,0.118,6.49
USGS_5427910,9/4/2012,10.3,0.117,6.55
USGS_5427910,9/5/2012,10.3,0.117,6.5
USGS_5427910,9/6/2012,9.54,0.116,5.97
USGS_5427910,9/7/2012,8.66,0.115,5.38
USGS_5427910,9/8/2012,8.77,0.114,5.42
USGS_5427910,9/9/2012,11,0.114,6.76
USGS_5427910,9/10/2012,10.9,0.113,6.66
USGS_5427910,9/11/2012,11.3,0.112,6.88
USGS_5427910,9/12/2012,10.1,0.112,6.1
USGS_5427910,9/13/2012,8.23,0.111,4.92
USGS_5427910,9/14/2012,8.54,0.11,5.08
USGS_5427910,9/15/2012,8.46,0.109,5
USGS_5427910,9/16/2012,8.72,0.109,5.12
USGS_5427910,9/17/2012,7.59,0.108,4.42
USGS_5427910,9/18/2012,7.46,0.105,4.24
USGS_5427910,9/19/2012,10.2,0.105,5.8
USGS_5427910,9/20/2012,8.44,0.105,4.78
USGS_5427910,9/21/2012,8.34,0.105,4.73
USGS_5427910,9/22/2012,8.78,0.105,4.98
USGS_5427910,9/23/2012,8.42,0.105,4.77
USGS_5427910,9/24/2012,9.21,0.105,5.22
USGS_5427910,9/25/2012,8.64,0.105,4.9
USGS_5427910,9/26/2012,8.38,0.105,4.75
USGS_5427910,9/27/2012,7.83,0.105,4.44
USGS_5427910,9/28/2012,8.44,0.105,4.78
USGS_5427910,9/29/2012,8.13,0.105,4.61
USGS_5427910,9/30/2012,8.8,0.105,4.97
USGS_5427910,10/1/2012,8.2,0.105,4.63
USGS_5427910,10/2/2012,8.3,0.105,4.71
USGS_5427910,10/3/2012,9.06,0.105,5.14
USGS_5427910,10/4/2012,9.06,0.105,5.13
USGS_5427910,10/5/2012,9.35,0.105,5.3
USGS_5427910,10/6/2012,9.13,0.105,5.17
USGS_5427910,10/7/2012,8.76,0.105,4.97
USGS_5427910,10/8/2012,11,0.105,6.23
USGS_5427910,10/9/2012,10.6,0.105,6.03
USGS_5427910,10/10/2012,9.22,0.105,5.23
USGS_5427910,10/11/2012,9.55,0.105,5.41
USGS_5427910,10/12/2012,8.98,0.105,5.09
USGS_5427910,10/13/2012,12.1,0.105,6.84
USGS_5427910,10/14/2012,30.9,0.295,71.4
USGS_5427910,10/15/2012,29.4,0.254,42.5
USGS_5427910,10/16/2012,16.9,0.198,18.1
USGS_5427910,10/17/2012,15.5,0.19,16
USGS_5427910,10/18/2012,22.8,0.166,20.7
USGS_5427910,10/19/2012,20,0.148,16
USGS_5427910,10/20/2012,17.1,0.14,12.9
USGS_5427910,10/21/2012,15.2,0.14,11.5
USGS_5427910,10/22/2012,16.6,0.149,13.6
USGS_5427910,10/23/2012,18.9,0.153,15.5
USGS_5427910,10/24/2012,17.7,0.139,13.3
USGS_5427910,10/25/2012,18.4,0.135,13.4
USGS_5427910,10/26/2012,20,0.131,14.1
USGS_5427910,10/27/2012,17.1,0.127,11.7
USGS_5427910,10/28/2012,16.2,0.123,10.8
USGS_5427910,10/29/2012,15.6,0.119,10
USGS_5427910,10/30/2012,13.9,0.116,8.72
USGS_5427910,10/31/2012,13.4,0.112,8.15
USGS_5427910,11/1/2012,13.5,0.109,7.96
USGS_5427910,11/2/2012,13,0.106,7.42
USGS_5427910,11/3/2012,12.7,0.103,7.03
USGS_5427910,11/4/2012,12.4,0.0995,6.68
USGS_5427910,11/5/2012,12.4,0.0966,6.46
USGS_5427910,11/6/2012,13.3,0.0937,6.72
USGS_5427910,11/7/2012,12.5,0.0909,6.12
USGS_5427910,11/8/2012,13.4,0.0882,6.37
USGS_5427910,11/9/2012,11.9,0.0855,5.51
USGS_5427910,11/10/2012,13.1,0.083,5.88
USGS_5427910,11/11/2012,18.4,0.0881,9.09
USGS_5427910,11/12/2012,23.6,0.138,17.8
USGS_5427910,11/13/2012,16,0.11,9.58
USGS_5427910,11/14/2012,14.8,0.0935,7.5
USGS_5427910,11/15/2012,14.3,0.0812,6.28
USGS_5427910,11/16/2012,13.6,0.0796,5.86
USGS_5427910,11/17/2012,12.5,0.0792,5.37
USGS_5427910,11/18/2012,12.4,0.0788,5.27
USGS_5427910,11/19/2012,12.8,0.0785,5.41
USGS_5427910,11/20/2012,13,0.0781,5.47
USGS_5427910,11/21/2012,12.7,0.0777,5.34
USGS_5427910,11/22/2012,14.3,0.0774,5.97
USGS_5427910,11/23/2012,11.1,0.077,4.62
USGS_5427910,11/24/2012,11.8,0.0766,4.88
USGS_5427910,11/25/2012,12.2,0.0762,5.03
USGS_5427910,11/26/2012,11.4,0.0759,4.67
USGS_5427910,11/27/2012,11.2,0.0755,4.57
USGS_5427910,11/28/2012,11.8,0.0752,4.79
USGS_5427910,11/29/2012,11.4,0.0748,4.59
USGS_5427910,11/30/2012,11.2,0.0745,4.5
USGS_5427910,12/1/2012,10.9,0.0741,4.36
USGS_5427910,12/2/2012,11.7,0.0738,4.67
USGS_5427910,12/3/2012,11.4,0.0734,4.51
USGS_5427910,12/4/2012,12.1,0.0731,4.79
USGS_5427910,12/5/2012,10.1,0.0727,3.96
USGS_5427910,12/6/2012,10.1,0.0724,3.97
USGS_5427910,12/7/2012,10.9,0.072,4.25
USGS_5427910,12/8/2012,10.8,0.0717,4.19
USGS_5427910,12/9/2012,11.1,0.0713,4.26
USGS_5427910,12/10/2012,12.8,0.071,4.92
USGS_5427910,12/11/2012,12.7,0.0707,4.84
USGS_5427910,12/12/2012,11.3,0.0703,4.29
USGS_5427910,12/13/2012,11.6,0.0701,4.39
USGS_5427910,12/14/2012,11,0.0704,4.17
USGS_5427910,12/15/2012,13.7,0.0707,5.23
USGS_5427910,12/16/2012,18.9,0.071,7.24
USGS_5427910,12/17/2012,16.5,0.0714,6.38
USGS_5427910,12/18/2012,14.7,0.0718,5.69
USGS_5427910,12/19/2012,14.2,0.0721,5.53
USGS_5427910,12/20/2012,10.3,0.0725,4.04
USGS_5427910,12/21/2012,10.6,0.0728,4.15
USGS_5427910,12/22/2012,9.64,0.0732,3.81
USGS_5427910,12/23/2012,11.5,0.0736,4.58
USGS_5427910,12/24/2012,12.2,0.0739,4.89
USGS_5427910,12/25/2012,12.9,0.0743,5.19
USGS_5427910,12/26/2012,12.9,0.0747,5.21
USGS_5427910,12/27/2012,13,0.075,5.26
USGS_5427910,12/28/2012,14,0.0754,5.7
USGS_5427910,12/29/2012,15,0.0758,6.14
USGS_5427910,12/30/2012,15,0.0762,6.17
USGS_5427910,12/31/2012,15,0.0766,6.2
USGS_5427910,1/1/2013,15,0.0769,6.23
USGS_5427910,1/2/2013,15,0.0773,6.26
USGS_5427910,1/3/2013,14,0.0777,5.87
USGS_5427910,1/4/2013,13.7,0.0781,5.79
USGS_5427910,1/5/2013,14.5,0.0785,6.17
USGS_5427910,1/6/2013,14.4,0.0789,6.15
USGS_5427910,1/7/2013,14.6,0.0792,6.24
USGS_5427910,1/8/2013,14.9,0.0796,6.4
USGS_5427910,1/9/2013,15.4,0.08,6.66
USGS_5427910,1/10/2013,15.3,0.0805,6.67
USGS_5427910,1/11/2013,23,0.0922,11.6
USGS_5427910,1/12/2013,35,0.169,31.9
USGS_5427910,1/13/2013,26.3,0.189,27.1
USGS_5427910,1/14/2013,19.6,0.143,15.1
USGS_5427910,1/15/2013,17.9,0.123,11.9
USGS_5427910,1/16/2013,15.9,0.105,9.02
USGS_5427910,1/17/2013,14.8,0.0907,7.26
USGS_5427910,1/18/2013,14.7,0.0865,6.86
USGS_5427910,1/19/2013,15.1,0.0858,6.98
USGS_5427910,1/20/2013,12.7,0.0852,5.82
USGS_5427910,1/21/2013,13.9,0.0845,6.33
USGS_5427910,1/22/2013,12.7,0.0839,5.77
USGS_5427910,1/23/2013,12.5,0.0832,5.63
USGS_5427910,1/24/2013,14.7,0.0826,6.57
USGS_5427910,1/25/2013,14.3,0.082,6.34
USGS_5427910,1/26/2013,13.8,0.0813,6.05
USGS_5427910,1/27/2013,17.4,0.0807,7.6
USGS_5427910,1/28/2013,17.7,0.108,11
USGS_5427910,1/29/2013,90.3,0.897,491
USGS_5427910,1/30/2013,135,1.16,851
USGS_5427910,1/31/2013,76.6,0.966,402
USGS_5427910,2/1/2013,62.5,0.964,325
USGS_5427910,2/2/2013,59.2,0.958,307
USGS_5427910,2/3/2013,45.9,0.771,192
USGS_5427910,2/4/2013,36.2,0.602,118
USGS_5427910,2/5/2013,30.8,0.451,75.2
USGS_5427910,2/6/2013,26.2,0.341,48.3
USGS_5427910,2/7/2013,24.5,0.276,36.5
USGS_5427910,2/8/2013,22.5,0.226,27.5
USGS_5427910,2/9/2013,23.9,0.185,23.8
USGS_5427910,2/10/2013,29.3,0.161,25.9
USGS_5427910,2/11/2013,78.2,0.207,87.3
USGS_5427910,2/12/2013,55.6,0.256,76.6
USGS_5427910,2/13/2013,46.2,0.29,72.4
USGS_5427910,2/14/2013,37.1,0.29,58.3
USGS_5427910,2/15/2013,26,0.264,37.2
USGS_5427910,2/16/2013,22.4,0.236,28.5
USGS_5427910,2/17/2013,22.2,0.21,25.1
USGS_5427910,2/18/2013,22.1,0.188,22.3
USGS_5427910,2/19/2013,20.9,0.167,18.9
USGS_5427910,2/20/2013,20.6,0.149,16.5
USGS_5427910,2/21/2013,20.3,0.134,14.7
USGS_5427910,2/22/2013,19.5,0.129,13.6
USGS_5427910,2/23/2013,21.5,0.128,14.8
USGS_5427910,2/24/2013,21.1,0.126,14.4
USGS_5427910,2/25/2013,21.3,0.125,14.4
USGS_5427910,2/26/2013,20.7,0.124,13.8
USGS_5427910,2/27/2013,19.8,0.122,13.1
USGS_5427910,2/28/2013,25.7,0.121,16.8
USGS_5427910,3/1/2013,21.6,0.12,14
USGS_5427910,3/2/2013,20.7,0.119,13.3
USGS_5427910,3/3/2013,21.6,0.117,13.7
USGS_5427910,3/4/2013,22.4,0.116,14
USGS_5427910,3/5/2013,21.9,0.115,13.6
USGS_5427910,3/6/2013,22.8,0.114,14
USGS_5427910,3/7/2013,22.9,0.113,14
USGS_5427910,3/8/2013,23.5,0.112,14.1
USGS_5427910,3/9/2013,26,0.115,16.2
USGS_5427910,3/10/2013,109,0.639,481
USGS_5427910,3/11/2013,344,1.21,2240
USGS_5427910,3/12/2013,215,0.994,1150
USGS_5427910,3/13/2013,177,1.12,1070
USGS_5427910,3/14/2013,134,1.12,806
USGS_5427910,3/15/2013,98.4,1.1,585
USGS_5427910,3/16/2013,77.8,1,421
USGS_5427910,3/17/2013,55.8,0.878,266
USGS_5427910,3/18/2013,49.2,0.622,166
USGS_5427910,3/19/2013,36,0.422,81.9
USGS_5427910,3/20/2013,31.7,0.285,48.5
USGS_5427910,3/21/2013,32.1,0.2,34.4
USGS_5427910,3/22/2013,30.5,0.182,29.9
USGS_5427910,3/23/2013,32.6,0.173,30.5
USGS_5427910,3/24/2013,35.4,0.165,31.6
USGS_5427910,3/25/2013,33.1,0.158,28.2
USGS_5427910,3/26/2013,37.5,0.172,36
USGS_5427910,3/27/2013,64.5,0.55,204
USGS_5427910,3/28/2013,97.3,1.42,746
USGS_5427910,3/29/2013,130,1.38,968
USGS_5427910,3/30/2013,145,1.23,961
USGS_5427910,3/31/2013,154,0.985,823
USGS_5427910,4/1/2013,115,0.78,488
USGS_5427910,4/2/2013,90.2,0.682,333
USGS_5427910,4/3/2013,71.5,0.583,226
USGS_5427910,4/4/2013,63,0.479,163
USGS_5427910,4/5/2013,54.1,0.449,131
USGS_5427910,4/6/2013,46.7,0.43,108
USGS_5427910,4/7/2013,48.3,0.404,106
USGS_5427910,4/8/2013,59.5,0.329,104
USGS_5427910,4/9/2013,92.5,0.387,214
USGS_5427910,4/10/2013,140,0.573,435
USGS_5427910,4/11/2013,125,0.416,279
USGS_5427910,4/12/2013,111,0.343,206
USGS_5427910,4/13/2013,88.8,0.292,140
USGS_5427910,4/14/2013,71.5,0.252,97.5
USGS_5427910,4/15/2013,80.2,0.232,100
USGS_5427910,4/16/2013,70.2,0.215,81.4
USGS_5427910,4/17/2013,79,0.256,116
USGS_5427910,4/18/2013,135,0.484,358
USGS_5427910,4/19/2013,98.4,0.34,181
USGS_5427910,4/20/2013,81.2,0.276,121
USGS_5427910,4/21/2013,61.1,0.221,73
USGS_5427910,4/22/2013,54.1,0.175,51.2
USGS_5427910,4/23/2013,52.4,0.163,46.1
USGS_5427910,4/24/2013,47.7,0.156,40.3
USGS_5427910,4/25/2013,42.8,0.15,34.7
USGS_5427910,4/26/2013,37.6,0.144,29.2
USGS_5427910,4/27/2013,33.1,0.14,25
USGS_5427910,4/28/2013,31.9,0.137,23.6
USGS_5427910,4/29/2013,31.5,0.134,22.8
USGS_5427910,4/30/2013,33.3,0.132,23.7
USGS_5427910,5/1/2013,29.1,0.129,20.3
USGS_5427910,5/2/2013,27.8,0.127,19
USGS_5427910,5/3/2013,36.6,0.124,24.5
USGS_5427910,5/4/2013,41.6,0.122,27.4
USGS_5427910,5/5/2013,36.4,0.12,23.5
USGS_5427910,5/6/2013,33,0.117,20.9
USGS_5427910,5/7/2013,29,0.115,18
USGS_5427910,5/8/2013,25.1,0.113,15.3
USGS_5427910,5/9/2013,27.6,0.12,18.2
USGS_5427910,5/10/2013,70.2,0.338,131
USGS_5427910,5/11/2013,52,0.25,70
USGS_5427910,5/12/2013,44.3,0.208,49.8
USGS_5427910,5/13/2013,33.7,0.186,33.8
USGS_5427910,5/14/2013,30,0.167,26.8
USGS_5427910,5/15/2013,27,0.152,22.1
USGS_5427910,5/16/2013,21.3,0.151,17.3
USGS_5427910,5/17/2013,29,0.152,23.3
USGS_5427910,5/18/2013,26.7,0.153,22.1
USGS_5427910,5/19/2013,26,0.154,21.7
USGS_5427910,5/20/2013,33,0.155,27
USGS_5427910,5/21/2013,25.8,0.156,21.8
USGS_5427910,5/22/2013,25.1,0.157,21.3
USGS_5427910,5/23/2013,26.2,0.158,22.4
USGS_5427910,5/24/2013,21.6,0.159,18.6
USGS_5427910,5/25/2013,20.5,0.16,17.8
USGS_5427910,5/26/2013,19.8,0.162,17.3
USGS_5427910,5/27/2013,20,0.163,17.5
USGS_5427910,5/28/2013,33.2,0.164,29.4
USGS_5427910,5/29/2013,29.2,0.165,26
USGS_5427910,5/30/2013,40,0.166,35.6
USGS_5427910,5/31/2013,35.4,0.167,32
USGS_5427910,6/1/2013,24.8,0.168,22.5
USGS_5427910,6/2/2013,22,0.169,20.2
USGS_5427910,6/3/2013,19.6,0.171,18
USGS_5427910,6/4/2013,19.3,0.172,17.9
USGS_5427910,6/5/2013,22,0.173,20.5
USGS_5427910,6/6/2013,24.8,0.174,23.3
USGS_5427910,6/7/2013,22.1,0.175,20.9
USGS_5427910,6/8/2013,19.6,0.176,18.7
USGS_5427910,6/9/2013,19.3,0.178,18.5
USGS_5427910,6/10/2013,23.9,0.179,23.1
USGS_5427910,6/11/2013,18.6,0.18,18.1
USGS_5427910,6/12/2013,23,0.191,24.9
USGS_5427910,6/13/2013,48.3,0.31,83.5
USGS_5427910,6/14/2013,26.1,0.206,29.2
USGS_5427910,6/15/2013,26.2,0.189,26.7
USGS_5427910,6/16/2013,27.7,0.187,28.1
USGS_5427910,6/17/2013,20.3,0.186,20.3
USGS_5427910,6/18/2013,17.6,0.184,17.5
USGS_5427910,6/19/2013,16.5,0.183,16.3
USGS_5427910,6/20/2013,15.7,0.181,15.4
USGS_5427910,6/21/2013,25.2,0.191,26.6
USGS_5427910,6/22/2013,34.4,0.308,60.2
USGS_5427910,6/23/2013,180,0.761,779
USGS_5427910,6/24/2013,69.9,0.54,204
USGS_5427910,6/25/2013,104,0.713,407
USGS_5427910,6/26/2013,511,0.853,2640
USGS_5427910,6/27/2013,248,0.631,835
USGS_5427910,6/28/2013,69,0.751,277
USGS_5427910,6/29/2013,74.5,0.932,375
USGS_5427910,6/30/2013,81.5,1.07,472
USGS_5427910,7/1/2013,86.3,1.2,560
USGS_5427910,7/2/2013,73.4,1.18,467
USGS_5427910,7/3/2013,67.5,1.08,395
USGS_5427910,7/4/2013,52,0.948,265
USGS_5427910,7/5/2013,42,0.807,183
USGS_5427910,7/6/2013,34,0.688,128
USGS_5427910,7/7/2013,28,0.601,91.8
USGS_5427910,7/8/2013,26,0.53,72.5
USGS_5427910,7/9/2013,32,0.467,74.3
USGS_5427910,7/10/2013,29.9,0.412,66.6
USGS_5427910,7/11/2013,24.3,0.364,47.9
USGS_5427910,7/12/2013,21.9,0.321,38.1
USGS_5427910,7/13/2013,22.9,0.283,35
USGS_5427910,7/14/2013,22.2,0.25,30.1
USGS_5427910,7/15/2013,20.2,0.22,24.1
USGS_5427910,7/16/2013,19.3,0.194,20.2
USGS_5427910,7/17/2013,20.9,0.173,19.5
USGS_5427910,7/18/2013,18.3,0.167,16.5
USGS_5427910,7/19/2013,18.7,0.163,16.5
USGS_5427910,7/20/2013,16.9,0.16,14.6
USGS_5427910,7/21/2013,20.5,0.156,17.2
USGS_5427910,7/22/2013,32,0.153,26.4
USGS_5427910,7/23/2013,25.1,0.15,20.3
USGS_5427910,7/24/2013,21.4,0.147,16.9
USGS_5427910,7/25/2013,19.1,0.144,14.8
USGS_5427910,7/26/2013,19.9,0.141,15.1
USGS_5427910,7/27/2013,19.6,0.138,14.6
USGS_5427910,7/28/2013,18,0.135,13.1
USGS_5427910,7/29/2013,17.3,0.132,12.3
USGS_5427910,7/30/2013,16.3,0.129,11.3
USGS_5427910,7/31/2013,16.4,0.126,11.2
USGS_5427910,8/1/2013,15.6,0.124,10.4
USGS_5427910,8/2/2013,16.4,0.121,10.8
USGS_5427910,8/3/2013,15.4,0.119,9.84
USGS_5427910,8/4/2013,14.3,0.116,8.96
USGS_5427910,8/5/2013,15.3,0.114,9.41
USGS_5427910,8/6/2013,14.6,0.111,8.79
USGS_5427910,8/7/2013,13.7,0.109,8.05
USGS_5427910,8/8/2013,13.7,0.107,7.87
USGS_5427910,8/9/2013,13.3,0.104,7.51
USGS_5427910,8/10/2013,13.1,0.102,7.2
USGS_5427910,8/11/2013,12.7,0.1,6.86
USGS_5427910,8/12/2013,13,0.0979,6.88
USGS_5427910,8/13/2013,13.4,0.0958,6.92
USGS_5427910,8/14/2013,13.1,0.0938,6.65
USGS_5427910,8/15/2013,12.7,0.0918,6.3
USGS_5427910,8/16/2013,12.9,0.0902,6.29
USGS_5427910,8/17/2013,12.9,0.09,6.26
USGS_5427910,8/18/2013,12.6,0.09,6.15
USGS_5427910,8/19/2013,12.7,0.09,6.17
USGS_5427910,8/20/2013,12.9,0.09,6.27
USGS_5427910,8/21/2013,12.9,0.09,6.25
USGS_5427910,8/22/2013,21.5,0.124,16.7
USGS_5427910,8/23/2013,22,0.119,14.4
USGS_5427910,8/24/2013,18.1,0.111,10.9
USGS_5427910,8/25/2013,16.5,0.112,9.95
USGS_5427910,8/26/2013,15.1,0.112,9.17
USGS_5427910,8/27/2013,14.9,0.113,9.1
USGS_5427910,8/28/2013,14.7,0.114,9.05
USGS_5427910,8/29/2013,14.3,0.115,8.86
USGS_5427910,8/30/2013,14.1,0.115,8.76
USGS_5427910,8/31/2013,13.8,0.116,8.67
USGS_5427910,9/1/2013,13.3,0.117,8.4
USGS_5427910,9/2/2013,13.8,0.118,8.79
USGS_5427910,9/3/2013,13.3,0.118,8.5
USGS_5427910,9/4/2013,12.6,0.119,8.1
USGS_5427910,9/5/2013,12.6,0.12,8.18
USGS_5427910,9/6/2013,12.8,0.121,8.35
USGS_5427910,9/7/2013,12.4,0.122,8.16
USGS_5427910,9/8/2013,12.5,0.122,8.24
USGS_5427910,9/9/2013,13.2,0.123,8.76
USGS_5427910,9/10/2013,12.6,0.124,8.46
USGS_5427910,9/11/2013,12.8,0.125,8.61
USGS_5427910,9/12/2013,12.7,0.126,8.61
USGS_5427910,9/13/2013,12.2,0.127,8.36
USGS_5427910,9/14/2013,11.9,0.127,8.19
USGS_5427910,9/15/2013,14.6,0.128,10.1
USGS_5427910,9/16/2013,14.6,0.129,10.2
USGS_5427910,9/17/2013,13.3,0.13,9.34
USGS_5427910,9/18/2013,12.9,0.13,9.08
USGS_5427910,9/19/2013,15.1,0.135,11
USGS_5427910,9/20/2013,32.1,0.167,29.2
USGS_5427910,9/21/2013,22,0.148,17.6
USGS_5427910,9/22/2013,18,0.143,13.9
USGS_5427910,9/23/2013,16.2,0.138,12
USGS_5427910,9/24/2013,15.7,0.133,11.3
USGS_5427910,9/25/2013,15.6,0.128,10.8
USGS_5427910,9/26/2013,15.4,0.124,10.3
USGS_5427910,9/27/2013,15.1,0.119,9.72
USGS_5427910,9/28/2013,15.3,0.115,9.51
USGS_5427910,9/29/2013,15.2,0.111,9.12
USGS_5427910,9/30/2013,15.4,0.107,8.88
USGS_5427910,10/1/2013,15.5,0.104,8.72
USGS_5427910,10/2/2013,14.4,0.103,8
USGS_5427910,10/3/2013,15.3,0.102,8.39
USGS_5427910,10/4/2013,17.7,0.101,9.62
USGS_5427910,10/5/2013,18.8,0.0994,10.1
USGS_5427910,10/6/2013,18.7,0.0982,9.92
USGS_5427910,10/7/2013,17.7,0.0971,9.3
USGS_5427910,10/8/2013,14.7,0.0959,7.59
USGS_5427910,10/9/2013,13.8,0.0948,7.08
USGS_5427910,10/10/2013,13,0.0936,6.59
USGS_5427910,10/11/2013,12.1,0.0925,6.05
USGS_5427910,10/12/2013,11.4,0.0914,5.62
USGS_5427910,10/13/2013,11,0.0903,5.38
USGS_5427910,10/14/2013,10.3,0.0892,4.97
USGS_5427910,10/15/2013,12.2,0.0881,5.78
USGS_5427910,10/16/2013,12.8,0.0871,6.01
USGS_5427910,10/17/2013,10.4,0.086,4.85
USGS_5427910,10/18/2013,11.6,0.085,5.34
USGS_5427910,10/19/2013,11.7,0.084,5.33
USGS_5427910,10/20/2013,9.58,0.083,4.29
USGS_5427910,10/21/2013,11.3,0.082,5.02
USGS_5427910,10/22/2013,8.4,0.081,3.68
USGS_5427910,10/23/2013,8.42,0.0801,3.64
USGS_5427910,10/24/2013,9.09,0.08,3.93
USGS_5427910,10/25/2013,10.2,0.08,4.4
USGS_5427910,10/26/2013,9.76,0.08,4.22
USGS_5427910,10/27/2013,9.07,0.08,3.92
USGS_5427910,10/28/2013,8.16,0.08,3.53
USGS_5427910,10/29/2013,7.01,0.08,3.03
USGS_5427910,10/30/2013,13.1,0.08,5.65
USGS_5427910,10/31/2013,14.7,0.0863,6.86
USGS_5427910,11/1/2013,17.6,0.0979,9.28
USGS_5427910,11/2/2013,16.8,0.0934,8.48
USGS_5427910,11/3/2013,11.6,0.089,5.57
USGS_5427910,11/4/2013,18,0.0848,8.24
USGS_5427910,11/5/2013,25,0.0826,11.1
USGS_5427910,11/6/2013,29.6,0.123,19.6
USGS_5427910,11/7/2013,26,0.143,20.1
USGS_5427910,11/8/2013,19.7,0.124,13.2
USGS_5427910,11/9/2013,22.3,0.121,14.5
USGS_5427910,11/10/2013,18.8,0.122,12.4
USGS_5427910,11/11/2013,16.8,0.123,11.2
USGS_5427910,11/12/2013,16.1,0.124,10.8
USGS_5427910,11/13/2013,16,0.125,10.9
USGS_5427910,11/14/2013,16.5,0.127,11.3
USGS_5427910,11/15/2013,15.2,0.128,10.5
USGS_5427910,11/16/2013,17,0.129,11.8
USGS_5427910,11/17/2013,39.4,0.153,35.8
USGS_5427910,11/18/2013,44.4,0.192,46
USGS_5427910,11/19/2013,27.6,0.208,31.1
USGS_5427910,11/20/2013,26.6,0.177,25.4
USGS_5427910,11/21/2013,25.6,0.149,20.6
USGS_5427910,11/22/2013,24,0.131,16.9
USGS_5427910,11/23/2013,19.3,0.115,12
USGS_5427910,11/24/2013,17.5,0.101,9.52
USGS_5427910,11/25/2013,18.3,0.0888,8.77
USGS_5427910,11/26/2013,18.7,0.0968,9.67
USGS_5427910,11/27/2013,17.6,0.555,53.1
USGS_5427910,11/28/2013,19.1,0.127,13.2
USGS_5427910,11/29/2013,18.8,0.0885,8.96
USGS_5427910,11/30/2013,19.8,0.0867,9.25
USGS_5427910,12/1/2013,19.2,0.0849,8.82
USGS_5427910,12/2/2013,18.7,0.0832,8.38
USGS_5427910,12/3/2013,20.2,0.0815,8.91
USGS_5427910,12/4/2013,24.3,0.0798,10.5
USGS_5427910,12/5/2013,29.3,0.0782,12.4
USGS_5427910,12/6/2013,21.6,0.0766,8.96
USGS_5427910,12/7/2013,19.9,0.0751,8.06
USGS_5427910,12/8/2013,19.5,0.0736,7.76
USGS_5427910,12/9/2013,20,0.0721,7.77
USGS_5427910,12/10/2013,18.9,0.0706,7.22
USGS_5427910,12/11/2013,18.3,0.0692,6.86
USGS_5427910,12/12/2013,18.5,0.0678,6.76
USGS_5427910,12/13/2013,18.8,0.0664,6.75
USGS_5427910,12/14/2013,18.8,0.065,6.61
USGS_5427910,12/15/2013,18.8,0.0637,6.48
USGS_5427910,12/16/2013,18.8,0.0624,6.35
USGS_5427910,12/17/2013,18.8,0.0612,6.22
USGS_5427910,12/18/2013,18.8,0.0602,6.11
USGS_5427910,12/19/2013,18.8,0.0602,6.12
USGS_5427910,12/20/2013,18.8,0.0604,6.14
USGS_5427910,12/21/2013,18.8,0.0607,6.17
USGS_5427910,12/22/2013,18.8,0.0609,6.19
USGS_5427910,12/23/2013,18.7,0.0611,6.17
USGS_5427910,12/24/2013,18.7,0.0613,6.19
USGS_5427910,12/25/2013,18.7,0.0615,6.21
USGS_5427910,12/26/2013,18.7,0.0618,6.24
USGS_5427910,12/27/2013,18.9,0.062,6.32
USGS_5427910,12/28/2013,18.9,0.0622,6.36
USGS_5427910,12/29/2013,19.1,0.0624,6.43
USGS_5427910,12/30/2013,19.1,0.0626,6.45
USGS_5427910,12/31/2013,19.1,0.0629,6.47
