    Date,    Time,Site_ID,Long_ID,Cross_ID,Depth_Below_Surface,Matrix,Type,Method, Temp_C,SpCond_µScm,  Depth_m,pH,Orp_mv,Turbidity_FNU_NTU,Chl_ugL,Chl_RFU,BGA_PC_ugL,BGA_PC_RFU,ODO_PercSat,ODO_mgL,QC_Flag,QC_Comment,Battery_volts,pH_mV,Cond_uScm,Sal_psu,nLF_Cond_uScm,TDS_mgL,TSS_mgL,ORP_raw_mV,Press_psi_a,Depth_ft,Sonde_Serial
3/19/2019,10:27:20,EOF-DEEP,0,C,94,SW,UKN,EXO2,5.5,208.1,,7.38,196.3,38.39,2.9,0.74,0.4,0.38,70.9,8.93,TRUE,,5,-43.3,130.6,0.1,211.3,135,0,186.6,40.68,93.82,15B101160
3/19/2019,10:27:30,EOF-DEEP,0,C,94,SW,UKN,EXO2,5.51,208.2,,7.37,196.3,37.92,2.87,0.74,0.36,0.34,70.8,8.93,TRUE,,5,-43.2,130.7,0.1,211.4,135,0,186.7,40.68,93.82,15B101160
3/19/2019,10:27:40,EOF-DEEP,0,C,94,SW,UKN,EXO2,5.51,208.4,,7.37,196.4,40.05,2.81,0.72,0.34,0.32,70.7,8.9,TRUE,,5,-43.2,130.8,0.1,211.6,135,0,186.7,40.68,93.82,15B101160
3/19/2019,10:27:50,EOF-DEEP,0,C,94,SW,UKN,EXO2,5.51,208.5,,7.37,196.4,38.94,2.87,0.73,0.36,0.35,70.5,8.88,TRUE,,5,-43.1,130.9,0.1,211.7,136,0,186.8,40.68,93.82,15B101160
3/19/2019,10:38:43,EFL-0,0,C,0,SW,UKN,EXO2,7.07,186.7,,7.78,190.1,44.45,2.21,0.57,0.29,0.27,83.2,10.07,TRUE,,4.8,-64.7,122.8,0.09,189.9,121,0,180.5,0.07,0.15,15B101160
3/19/2019,10:38:50,EFL-0,0,C,0,SW,UKN,EXO2,7.09,186.6,,7.76,190.3,45.43,2.31,0.6,0.29,0.27,83.7,10.14,TRUE,,4.8,-64.1,122.7,0.09,189.7,121,0,180.6,0.06,0.15,15B101160
3/19/2019,10:39:00,EFL-0,0,C,0,SW,UKN,EXO2,7.07,186.1,,7.75,190.5,44.45,2.42,0.62,0.32,0.3,83.3,10.08,TRUE,,4.8,-63.2,122.4,0.09,189.2,121,0,180.9,0.05,0.12,15B101160
3/19/2019,10:39:10,EFL-0,0,C,0,SW,UKN,EXO2,7.05,185.8,,7.72,190.7,45.16,2.42,0.62,0.33,0.32,82.7,10.02,TRUE,,4.8,-61.6,122.1,0.09,188.9,121,0,181,0.04,0.09,15B101160
3/19/2019,10:39:20,EFL-0,0,C,0,SW,UKN,EXO2,7.03,186,,7.69,190.5,46.06,2.42,0.62,0.33,0.32,82.3,9.98,TRUE,,4.8,-60.2,122.1,0.09,189.1,121,0,180.9,0.03,0.07,15B101160
3/19/2019,10:39:30,EFL-0,0,C,0,SW,UKN,EXO2,7.03,185.9,,7.67,190.3,46.19,2.39,0.62,0.32,0.31,82.1,9.96,TRUE,,4.8,-59.1,122.1,0.09,189,121,0,180.6,0.02,0.04,15B101160
3/19/2019,10:39:40,EFL-0,0,C,0,SW,UKN,EXO2,7.07,185.7,,7.65,189.9,46.65,2.44,0.63,0.33,0.31,82.1,9.95,TRUE,,4.8,-58.2,122.1,0.09,188.8,121,0,180.3,0.02,0.04,15B101160
3/19/2019,10:39:50,EFL-0,0,C,0,SW,UKN,EXO2,7.06,185.8,,7.64,189.5,45.08,2.52,0.65,0.34,0.33,82,9.94,TRUE,,4.9,-57.5,122.1,0.09,188.9,121,0,179.9,0.02,0.04,15B101160
3/19/2019,10:40:00,EFL-0,0,C,0,SW,UKN,EXO2,6.98,186.1,,7.63,189.2,45.63,2.74,0.7,0.34,0.32,81.8,9.93,TRUE,,4.9,-56.8,122,0.09,189.2,121,0,179.6,0.02,0.03,15B101160
3/19/2019,10:40:10,EFL-0,0,C,0,SW,UKN,EXO2,6.77,186.6,,7.62,189,47.12,3.23,0.82,0.36,0.34,81.3,9.92,TRUE,,4.8,-56.3,121.6,0.09,189.7,121,0,179.3,0.02,0.04,15B101160
3/19/2019,10:40:20,EFL-0,0,C,0,SW,UKN,EXO2,6.59,186.5,,7.61,188.7,47.21,3.44,0.88,0.37,0.35,80.8,9.9,TRUE,,4.8,-55.8,120.9,0.09,189.5,121,0,179.1,0.03,0.07,15B101160
3/19/2019,10:40:30,EFL-0,0,C,0,SW,UKN,EXO2,6.47,186.1,,7.6,188.5,43.51,3.34,0.85,0.38,0.36,80.8,9.93,TRUE,,4.8,-55.3,120.2,0.09,189.1,121,0,178.8,0.04,0.09,15B101160
3/19/2019,10:40:40,EFL-0,0,C,0,SW,UKN,EXO2,6.47,186,,7.59,188.3,45.91,3.34,0.85,0.38,0.36,80.7,9.93,TRUE,,4.9,-54.9,120.1,0.09,189,121,0,178.7,0.04,0.1,15B101160
3/19/2019,10:40:50,EFL-0,0,C,0,SW,UKN,EXO2,6.37,186.3,,7.59,188.2,45.62,3.6,0.92,0.4,0.38,80.5,9.92,TRUE,,4.9,-54.5,120,0.09,189.3,121,0,178.6,0.05,0.11,15B101160
3/19/2019,10:41:00,EFL-0,0,C,0,SW,UKN,EXO2,6.32,186.3,,7.58,188,46.44,3.42,0.87,0.4,0.38,80.5,9.93,TRUE,,4.9,-54.1,119.8,0.09,189.3,121,0,178.4,0.04,0.09,15B101160
3/19/2019,10:41:10,EFL-0,0,C,0,SW,UKN,EXO2,6.4,185.7,,7.57,187.8,46.22,3.37,0.86,0.38,0.37,80.5,9.91,TRUE,,4.9,-53.8,119.7,0.09,188.7,121,0,178.2,0.04,0.09,15B101160
3/19/2019,10:41:20,EFL-0,0,C,0,SW,UKN,EXO2,6.34,185.9,,7.57,187.7,46.33,3.5,0.89,0.41,0.39,80.2,9.9,TRUE,,4.8,-53.7,119.7,0.09,189,121,0,178.1,0.04,0.08,15B101160
3/19/2019,10:41:30,EFL-0,0,C,0,SW,UKN,EXO2,6.35,185.8,,7.57,187.6,45.43,2.82,0.72,0.39,0.37,80.5,9.93,TRUE,,4.8,-53.4,119.6,0.09,188.8,121,0,177.9,0.03,0.07,15B101160
3/19/2019,10:41:40,EFL-0,0,C,0,SW,UKN,EXO2,6.42,186,,7.56,187.3,44.43,2.47,0.64,0.36,0.34,81.2,10,TRUE,,4.8,-53.2,120,0.09,189,121,0,177.7,0.03,0.07,15B101160
3/19/2019,10:41:50,EFL-0,0,C,0,SW,UKN,EXO2,6.63,186,,7.56,187.1,43.94,2.4,0.62,0.35,0.33,81.7,10.01,TRUE,,4.9,-53,120.7,0.09,189,121,0,177.4,0.02,0.06,15B101160
3/19/2019,10:42:00,EFL-5,0,C,5,SW,UKN,EXO2,6.38,185.8,,7.55,187.3,43.57,3.36,0.86,0.38,0.36,80.3,9.88,TRUE,,4.9,-52.5,119.8,0.09,188.8,121,0,177.7,2.13,4.92,15B101160
3/19/2019,10:42:10,EFL-5,0,C,5,SW,UKN,EXO2,6.03,186.1,,7.54,187.7,42.68,3.48,0.89,0.4,0.39,79.3,9.85,TRUE,,4.9,-51.9,118.7,0.09,189.1,121,0,178.1,2.12,4.89,15B101160
3/19/2019,10:42:20,EFL-5,0,C,5,SW,UKN,EXO2,6,186.1,,7.53,187.9,43.88,3.5,0.89,0.39,0.37,79.2,9.86,TRUE,,4.9,-51.5,118.6,0.09,189.1,121,0,178.2,2.12,4.89,15B101160
3/19/2019,10:42:30,EFL-5,0,C,5,SW,UKN,EXO2,5.99,186.1,,7.53,187.8,42.97,3.48,0.89,0.39,0.37,79.1,9.84,TRUE,,4.8,-51.4,118.5,0.09,189.1,121,0,178.2,2.12,4.89,15B101160
3/19/2019,10:42:40,EFL-5,0,C,5,SW,UKN,EXO2,5.97,186.2,,7.53,187.7,42.74,3.48,0.89,0.39,0.38,79,9.84,TRUE,,4.8,-51.4,118.5,0.09,189.1,121,0,178.1,2.12,4.88,15B101160
3/19/2019,10:42:50,EFL-5,0,C,5,SW,UKN,EXO2,5.98,186.1,,7.53,187.7,44.88,3.45,0.88,0.39,0.37,79,9.84,TRUE,,4.9,-51.3,118.5,0.09,189,121,0,178,2.11,4.88,15B101160
3/19/2019,10:43:00,EFL-5,0,C,5,SW,UKN,EXO2,5.98,186,,7.53,187.6,46.28,3.66,0.93,0.41,0.39,79,9.84,TRUE,,4.9,-51.3,118.4,0.09,189,121,0,178,2.11,4.87,15B101160
3/19/2019,10:43:10,EFL-5,0,C,5,SW,UKN,EXO2,5.98,186,,7.52,187.6,45.83,3.49,0.89,0.42,0.4,79,9.84,TRUE,,4.9,-51.2,118.4,0.09,188.9,121,0,178,2.1,4.85,15B101160
3/19/2019,10:43:20,EFL-5,0,C,5,SW,UKN,EXO2,5.97,186,,7.52,187.6,46.62,3.55,0.9,0.42,0.4,79,9.84,TRUE,,4.9,-51.1,118.4,0.09,188.9,121,0,177.9,2.1,4.85,15B101160
3/19/2019,10:43:30,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.52,187.6,39.33,3.48,0.89,0.41,0.39,79,9.84,TRUE,,4.9,-51,118.4,0.09,189,121,0,177.9,2.1,4.85,15B101160
3/19/2019,10:43:40,EFL-5,0,C,5,SW,UKN,EXO2,5.95,186,,7.52,187.6,43.05,3.81,0.97,0.4,0.39,79,9.84,TRUE,,4.9,-50.8,118.4,0.09,189,121,0,177.9,2.11,4.87,15B101160
3/19/2019,10:43:50,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.52,187.5,47.94,3.57,0.91,0.41,0.39,79,9.84,TRUE,,4.9,-50.7,118.4,0.09,188.9,121,0,177.9,2.12,4.89,15B101160
3/19/2019,10:44:00,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.52,187.5,45.24,3.79,0.97,0.4,0.38,79,9.84,TRUE,,4.9,-50.8,118.4,0.09,188.9,121,0,177.9,2.12,4.89,15B101160
3/19/2019,10:44:10,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.52,187.5,44.32,3.59,0.92,0.39,0.37,79,9.84,TRUE,,4.9,-50.7,118.4,0.09,188.9,121,0,177.8,2.12,4.89,15B101160
3/19/2019,10:44:20,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.51,187.5,44.49,3.49,0.89,0.41,0.39,79,9.83,TRUE,,4.9,-50.7,118.4,0.09,188.9,121,0,177.8,2.12,4.89,15B101160
3/19/2019,10:44:30,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.51,187.5,44.39,3.5,0.89,0.43,0.41,78.9,9.83,TRUE,,4.9,-50.6,118.4,0.09,188.9,121,0,177.9,2.12,4.88,15B101160
3/19/2019,10:44:40,EFL-5,0,C,5,SW,UKN,EXO2,5.96,186,,7.51,187.5,42.93,3.62,0.92,0.43,0.41,78.9,9.83,TRUE,,4.9,-50.5,118.4,0.09,189,121,0,177.9,2.11,4.87,15B101160
3/19/2019,10:44:50,EFL-5,0,C,5,SW,UKN,EXO2,5.95,186.1,,7.51,187.6,43.98,3.58,0.91,0.44,0.42,78.9,9.83,TRUE,,4.9,-50.4,118.4,0.09,189,121,0,177.9,2.11,4.86,15B101160
3/19/2019,10:45:00,EFL-5,0,C,5,SW,UKN,EXO2,5.95,186.1,,7.51,187.6,44.38,3.66,0.93,0.42,0.4,78.9,9.83,TRUE,,4.9,-50.4,118.4,0.09,189,121,0,177.9,2.11,4.86,15B101160
3/19/2019,10:45:10,EFL-10,0,C,10,SW,UKN,EXO2,5.93,186.2,,7.5,187.9,37.55,3.43,0.88,0.41,0.39,78.9,9.83,TRUE,,4.9,-50,118.4,0.09,189.1,121,0,178.2,4.31,9.95,15B101160
3/19/2019,10:45:20,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.7,,7.49,188.2,43.47,3.43,0.88,0.4,0.39,78.8,9.83,TRUE,,4.9,-49.4,118.5,0.09,189.6,121,0,178.6,4.32,9.97,15B101160
3/19/2019,10:45:30,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.8,,7.48,188.5,45.18,3.29,0.84,0.4,0.38,78.7,9.82,TRUE,,4.9,-49.1,118.6,0.09,189.7,121,0,178.8,4.32,9.95,15B101160
3/19/2019,10:45:40,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.8,,7.48,188.4,35.32,3.34,0.85,0.4,0.39,78.7,9.82,TRUE,,4.9,-49.1,118.6,0.09,189.7,121,0,178.7,4.32,9.96,15B101160
3/19/2019,10:45:50,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.8,,7.48,188.4,40.95,3.58,0.91,0.42,0.4,78.6,9.81,TRUE,,4.9,-49.1,118.6,0.09,189.8,121,0,178.7,4.31,9.95,15B101160
3/19/2019,10:46:00,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.9,,7.48,188.3,41.08,3.59,0.91,0.41,0.39,78.6,9.81,TRUE,,4.9,-49.1,118.6,0.09,189.8,121,0,178.7,4.31,9.95,15B101160
3/19/2019,10:46:10,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.9,,7.48,188.2,42.32,3.52,0.9,0.4,0.39,78.6,9.81,TRUE,,4.9,-49.1,118.6,0.09,189.8,121,0,178.6,4.31,9.94,15B101160
3/19/2019,10:46:20,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.8,,7.49,188.2,41.81,3.34,0.85,0.39,0.38,78.6,9.81,TRUE,,4.9,-49.2,118.6,0.09,189.8,121,0,178.5,4.31,9.93,15B101160
3/19/2019,10:46:30,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.8,,7.49,188.1,42.17,3.48,0.89,0.4,0.38,78.6,9.81,TRUE,,4.9,-49.2,118.6,0.09,189.8,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:46:40,EFL-10,0,C,10,SW,UKN,EXO2,5.88,186.8,,7.49,188.1,43.11,3.46,0.88,0.41,0.39,78.6,9.81,TRUE,,4.9,-49.3,118.6,0.09,189.8,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:46:50,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.9,,7.49,188.1,42.9,3.44,0.88,0.41,0.39,78.6,9.81,TRUE,,4.9,-49.2,118.6,0.09,189.8,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:47:00,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.8,,7.49,188.1,41.36,3.36,0.86,0.42,0.41,78.6,9.81,TRUE,,4.9,-49.2,118.6,0.09,189.7,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:47:10,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.8,,7.49,188,43.27,3.44,0.88,0.43,0.41,78.6,9.81,TRUE,,4.9,-49.3,118.6,0.09,189.7,121,0,178.4,4.3,9.93,15B101160
3/19/2019,10:47:20,EFL-10,0,C,10,SW,UKN,EXO2,5.87,186.8,,7.49,188,43.73,3.5,0.89,0.41,0.39,78.6,9.81,TRUE,,4.9,-49.3,118.6,0.09,189.8,121,0,178.4,4.3,9.92,15B101160
3/19/2019,10:47:30,EFL-10,0,C,10,SW,UKN,EXO2,5.89,186.7,,7.49,188,44.15,3.47,0.88,0.4,0.38,78.6,9.81,TRUE,,4.9,-49.2,118.6,0.09,189.7,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:47:40,EFL-10,0,C,10,SW,UKN,EXO2,5.9,186.6,,7.49,188,50.14,3.44,0.88,0.39,0.37,78.6,9.81,TRUE,,4.9,-49.2,118.5,0.09,189.5,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:47:50,EFL-10,0,C,10,SW,UKN,EXO2,5.9,186.5,,7.48,188,42.18,3.47,0.88,0.41,0.39,78.6,9.81,TRUE,,4.9,-49.1,118.5,0.09,189.5,121,0,178.4,4.31,9.94,15B101160
3/19/2019,10:48:00,EFL-10,0,C,10,SW,UKN,EXO2,5.9,186.4,,7.48,188.1,47.29,3.45,0.88,0.41,0.39,78.7,9.81,TRUE,,4.9,-49.1,118.4,0.09,189.4,121,0,178.4,4.33,9.98,15B101160
3/19/2019,10:48:10,EFL-10,0,C,10,SW,UKN,EXO2,5.9,186.4,,7.48,188.2,42.29,3.48,0.89,0.41,0.39,78.7,9.82,TRUE,,4.9,-48.9,118.4,0.09,189.4,121,0,178.5,4.34,10.02,15B101160
3/19/2019,10:48:20,EFL-10,0,C,10,SW,UKN,EXO2,5.9,186.5,,7.48,188.2,53.68,3.35,0.86,0.42,0.4,78.7,9.82,TRUE,,4.9,-48.9,118.4,0.09,189.4,121,0,178.6,4.38,10.1,15B101160
3/19/2019,10:48:30,EFL-20,0,C,20,SW,UKN,EXO2,5.87,186.8,,7.47,188.7,47.29,3.3,0.84,0.42,0.4,78.5,9.8,TRUE,,4.9,-48.3,118.5,0.09,189.7,121,0,179.1,8.67,20,15B101160
3/19/2019,10:48:40,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187,,7.46,189.3,44.19,3.34,0.85,0.41,0.39,78.4,9.79,TRUE,,4.9,-47.6,118.6,0.09,189.9,122,0,179.6,8.67,20,15B101160
3/19/2019,10:48:50,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187.1,,7.45,189.5,43.79,3.37,0.86,0.39,0.37,78.5,9.8,TRUE,,4.9,-47.4,118.7,0.09,190,122,0,179.8,8.68,20.02,15B101160
3/19/2019,10:49:00,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187.1,,7.46,189.3,42.76,3.58,0.91,0.39,0.38,78.4,9.8,TRUE,,4.9,-47.6,118.7,0.09,190,122,0,179.7,8.68,20.03,15B101160
3/19/2019,10:49:10,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187.1,,7.46,189.3,41.19,3.51,0.9,0.4,0.38,78.4,9.79,TRUE,,4.9,-47.7,118.7,0.09,190,122,0,179.6,8.68,20.03,15B101160
3/19/2019,10:49:20,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187.1,,7.46,189.2,41.32,3.41,0.87,0.4,0.38,78.4,9.79,TRUE,,4.9,-47.7,118.7,0.09,190,122,0,179.6,8.69,20.04,15B101160
3/19/2019,10:49:30,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187.1,,7.46,189.1,40.79,3.42,0.87,0.4,0.39,78.4,9.78,TRUE,,4.9,-47.8,118.7,0.09,190,122,0,179.5,8.69,20.05,15B101160
3/19/2019,10:49:40,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187,,7.46,189.1,41.73,3.36,0.86,0.41,0.39,78.3,9.78,TRUE,,4.9,-47.9,118.6,0.09,189.9,122,0,179.4,8.69,20.05,15B101160
3/19/2019,10:49:50,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187,,7.46,189,41.93,3.49,0.89,0.43,0.41,78.3,9.78,TRUE,,4.9,-47.9,118.6,0.09,189.9,122,0,179.4,8.69,20.05,15B101160
3/19/2019,10:50:00,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187,,7.46,189,42.04,3.49,0.89,0.44,0.42,78.3,9.78,TRUE,,4.9,-48,118.6,0.09,189.9,122,0,179.4,8.69,20.04,15B101160
3/19/2019,10:50:10,EFL-20,0,C,20,SW,UKN,EXO2,5.86,187,,7.46,189,41.66,3.44,0.88,0.41,0.4,78.3,9.78,TRUE,,4.9,-48,118.7,0.09,190,122,0,179.4,8.69,20.03,15B101160
3/19/2019,10:50:20,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.1,,7.46,189,40.93,3.48,0.89,0.4,0.39,78.3,9.78,TRUE,,4.9,-48,118.7,0.09,190,122,0,179.4,8.68,20.03,15B101160
3/19/2019,10:50:30,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.2,,7.46,189.1,40.36,3.41,0.87,0.41,0.39,78.3,9.79,TRUE,,4.9,-48,118.7,0.09,190.1,122,0,179.4,8.69,20.03,15B101160
3/19/2019,10:50:40,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.2,,7.46,189.1,41.57,3.36,0.86,0.41,0.4,78.3,9.79,TRUE,,4.9,-48,118.7,0.09,190.1,122,0,179.5,8.68,20.03,15B101160
3/19/2019,10:50:50,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.2,,7.46,189.1,42.75,3.38,0.86,0.4,0.38,78.3,9.78,TRUE,,4.9,-48,118.7,0.09,190.1,122,0,179.5,8.68,20.01,15B101160
3/19/2019,10:51:00,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.2,,7.46,189.2,43.15,3.41,0.87,0.39,0.37,78.3,9.78,TRUE,,4.9,-47.9,118.7,0.09,190.1,122,0,179.5,8.67,20,15B101160
3/19/2019,10:51:10,EFL-20,0,C,20,SW,UKN,EXO2,5.84,187.3,,7.46,189.3,41.38,3.3,0.84,0.4,0.38,78.3,9.78,TRUE,,4.9,-47.9,118.7,0.09,190.2,122,0,179.6,8.66,19.98,15B101160
3/19/2019,10:51:20,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.4,,7.46,189.3,42.88,3.61,0.92,0.41,0.4,78.3,9.78,TRUE,,4.9,-47.8,118.8,0.09,190.3,122,0,179.6,8.66,19.98,15B101160
3/19/2019,10:51:30,EFL-20,0,C,20,SW,UKN,EXO2,5.85,187.4,,7.46,189.3,42.26,3.28,0.84,0.41,0.39,78.3,9.79,TRUE,,4.9,-47.8,118.8,0.09,190.3,122,0,179.7,8.66,19.99,15B101160
3/19/2019,10:52:00,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.74,187.7,,7.42,191.3,178.58,4.79,1.21,0.72,0.7,77.5,9.71,TRUE,,4.9,-45.5,118.7,0.09,190.7,122,0,181.7,19.61,45.23,15B101160
3/19/2019,10:52:10,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,187.9,,7.41,190.8,121.5,3.78,0.96,0.81,0.8,77.2,9.67,TRUE,,4.9,-45.1,118.7,0.09,190.8,122,0,181.1,19.64,45.3,15B101160
3/19/2019,10:52:20,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.1,,7.41,189.6,68.44,3.41,0.87,0.55,0.54,76.9,9.63,TRUE,,4.9,-45.1,118.9,0.09,191,122,0,180,19.65,45.33,15B101160
3/19/2019,10:52:30,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.2,,7.41,188.7,53.94,3.24,0.83,0.5,0.48,76.6,9.59,TRUE,,4.9,-45.1,118.9,0.09,191.2,122,0,179.1,19.68,45.4,15B101160
3/19/2019,10:52:40,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188.3,,7.41,188.1,54.6,3.13,0.8,0.44,0.42,76.3,9.56,TRUE,,4.9,-45.3,119,0.09,191.2,122,0,178.4,19.7,45.43,15B101160
3/19/2019,10:52:50,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.42,187.8,47.58,3.02,0.77,0.41,0.39,76.2,9.54,TRUE,,4.9,-45.5,119,0.09,191.2,122,0,178.1,19.7,45.45,15B101160
3/19/2019,10:53:00,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188.3,,7.42,187.7,69.96,3.14,0.8,0.41,0.39,76,9.52,TRUE,,4.9,-45.6,119,0.09,191.2,122,0,178,19.71,45.47,15B101160
3/19/2019,10:53:10,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.42,187.6,42.26,2.98,0.76,0.42,0.4,75.8,9.5,TRUE,,4.9,-45.7,119,0.09,191.2,122,0,178,19.72,45.48,15B101160
3/19/2019,10:53:20,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.42,187.7,59.62,3.23,0.83,0.46,0.44,75.8,9.49,TRUE,,4.9,-45.8,119,0.09,191.2,122,0,178,19.71,45.47,15B101160
3/19/2019,10:53:30,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.42,187.7,60.07,3.07,0.79,0.49,0.47,75.8,9.5,TRUE,,4.9,-45.9,119,0.09,191.2,122,0,178,19.71,45.47,15B101160
3/19/2019,10:53:40,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.42,187.7,61.24,3.13,0.8,0.48,0.46,75.8,9.5,TRUE,,4.9,-45.9,119,0.09,191.2,122,0,178,19.71,45.47,15B101160
3/19/2019,10:53:50,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.43,187.7,58.16,3.02,0.77,0.43,0.42,75.7,9.48,TRUE,,4.9,-45.9,119,0.09,191.2,122,0,178,19.72,45.47,15B101160
3/19/2019,10:54:00,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.43,187.6,48.82,3,0.77,0.39,0.37,75.5,9.46,TRUE,,4.9,-46,119,0.09,191.2,122,0,178,19.72,45.48,15B101160
3/19/2019,10:54:10,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.73,188.3,,7.43,187.5,46.56,3.01,0.77,0.39,0.37,75.5,9.46,TRUE,,4.9,-46,119,0.09,191.3,122,0,177.9,19.71,45.47,15B101160
3/19/2019,10:54:20,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188.4,,7.42,187.5,42.4,3.06,0.78,0.38,0.37,75.7,9.48,TRUE,,4.9,-45.9,119,0.09,191.3,122,0,177.8,19.71,45.45,15B101160
3/19/2019,10:54:30,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188.4,,7.42,187.5,44.3,3.03,0.78,0.38,0.37,75.8,9.5,TRUE,,4.9,-45.9,119,0.09,191.3,122,0,177.8,19.69,45.43,15B101160
3/19/2019,10:54:40,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188.2,,7.42,187.5,40.34,2.93,0.75,0.39,0.37,76.1,9.53,TRUE,,4.9,-45.9,118.9,0.09,191.1,122,0,177.9,19.69,45.41,15B101160
3/19/2019,10:54:50,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188,,7.42,187.6,42.43,2.88,0.74,0.38,0.37,76.4,9.57,TRUE,,4.9,-45.9,118.7,0.09,190.9,122,0,178,19.68,45.4,15B101160
3/19/2019,10:55:00,EFL-DEEP,0,C,45,SW,UKN,EXO2,5.72,188,,7.42,187.7,41.26,2.99,0.76,0.39,0.37,76.5,9.59,TRUE,,4.9,-45.9,118.7,0.09,190.9,122,0,178.1,19.68,45.4,15B101160
3/19/2019,10:58:30,BUO-0,0,C,0,SW,UKN,EXO2,6.94,185,,7.59,190.1,44.7,3.35,0.85,0.66,0.65,87.8,10.65,TRUE,,4.8,-54.9,121.2,0.09,188.1,120,0,180.5,-0.08,-0.18,15B101160
3/19/2019,10:58:40,BUO-0,0,C,0,SW,UKN,EXO2,6.64,186,,7.57,191.4,45.31,3.32,0.85,0.39,0.37,85.5,10.46,TRUE,,4.8,-53.6,120.8,0.09,189.1,121,0,181.7,-0.07,-0.16,15B101160
3/19/2019,10:58:50,BUO-0,0,C,0,SW,UKN,EXO2,6.62,185.8,,7.54,192.5,46.74,3.42,0.87,0.41,0.39,83.4,10.21,TRUE,,4.8,-52.3,120.5,0.09,188.8,121,0,182.8,-0.05,-0.12,15B101160
3/19/2019,10:59:00,BUO-0,0,C,0,SW,UKN,EXO2,6.55,185.8,,7.52,193.4,46.39,3.56,0.91,0.41,0.39,82.3,10.1,TRUE,,4.8,-51,120.3,0.09,188.8,121,0,183.8,-0.04,-0.09,15B101160
3/19/2019,10:59:10,BUO-0,0,C,0,SW,UKN,EXO2,6.48,185.7,,7.5,193.9,42.5,3.42,0.87,0.41,0.4,81.7,10.04,TRUE,,4.8,-50.2,120,0.09,188.8,121,0,184.3,-0.03,-0.06,15B101160
