"","sampledate","Project.x","Date_Time","TotP_mgL","sampletime.x","Site_ID.x","Project.y","Date.Time","SRP_mgL","Site_ID.y","sampletime.y"
"1",1994-05-26,"NPS EVAL MONITORING","5/26/1994 13:45",0.22,"1:45:00","WIDNR_133394",NA,NA,NA,NA,NA
"2",1994-06-02,"NPS EVAL MONITORING","6/2/1994 10:55",0.26,"10:55:00","WIDNR_133394",NA,NA,NA,NA,NA
"3",1994-06-09,"NPS EVAL MONITORING","6/9/1994 13:30",0.27,"1:30:00","WIDNR_133394","NPS EVAL MONITORING","6/9/1994 13:30",1e-05,"WIDNR_133394","1:30:00"
"4",1994-06-13,"NPS EVAL MONITORING","6/13/1994 12:55",0.38,"12:55:00","WIDNR_133394","NPS EVAL MONITORING","6/13/1994 12:55",1e-05,"WIDNR_133394","12:55:00"
"5",1994-06-16,"NPS EVAL MONITORING","6/16/1994 10:55",0.41,"10:55:00","WIDNR_133394","NPS EVAL MONITORING","6/16/1994 10:55",1e-05,"WIDNR_133394","10:55:00"
"6",1994-06-20,"NPS EVAL MONITORING","6/20/1994 12:35",0.4,"12:35:00","WIDNR_133394","NPS EVAL MONITORING","6/20/1994 12:35",0.01,"WIDNR_133394","12:35:00"
"7",1994-06-22,"NPS EVAL MONITORING","6/22/1994 12:55",0.37,"12:55:00","WIDNR_133394","NPS EVAL MONITORING","6/22/1994 12:55",0.003,"WIDNR_133394","12:55:00"
"8",1994-06-23,"NPS EVAL MONITORING","6/23/1994 16:35",0.63,"4:35:00","WIDNR_133394","NPS EVAL MONITORING","6/23/1994 22:45",0.005,"WIDNR_133394","10:45:00"
"9",1994-06-24,"NPS EVAL MONITORING","6/24/1994 13:30",0.27,"1:30:00","WIDNR_133394",NA,NA,NA,NA,NA
"10",1994-06-25,"NPS EVAL MONITORING","6/25/1994 8:30",0.2,"8:30:00","WIDNR_133394",NA,NA,NA,NA,NA
"11",1994-06-26,"NPS EVAL MONITORING","6/26/1994 11:30",0.31,"11:30:00","WIDNR_133394",NA,NA,NA,NA,NA
"12",1994-06-27,"NPS EVAL MONITORING","6/27/1994 13:25",0.17,"1:25:00","WIDNR_133394",NA,NA,NA,NA,NA
"13",1994-06-30,"NPS EVAL MONITORING","6/30/1994 10:08",0.26,"10:08:00","WIDNR_133394","NPS EVAL MONITORING","6/30/1994 10:08",0.007,"WIDNR_133394","10:08:00"
"14",1994-07-05,"NPS EVAL MONITORING","7/5/1994 14:45",0.27,"2:45:00","WIDNR_133394",NA,NA,NA,NA,NA
"15",1994-07-07,"NPS EVAL MONITORING","7/7/1994 9:20",0.25,"9:20:00","WIDNR_133394","NPS EVAL MONITORING","7/7/1994 9:20",0.003,"WIDNR_133394","9:20:00"
"16",1994-07-14,"NPS EVAL MONITORING","7/14/1994 16:00",0.26,"4:00:00","WIDNR_133394",NA,NA,NA,NA,NA
"17",1994-07-20,"NPS EVAL MONITORING","7/20/1994 15:10",0.17,"3:10:00","WIDNR_133394","NPS EVAL MONITORING","7/20/1994 15:10",0.006,"WIDNR_133394","3:10:00"
"18",1994-07-28,"NPS EVAL MONITORING","7/28/1994 9:55",0.17,"9:55:00","WIDNR_133394","NPS EVAL MONITORING","7/28/1994 9:55",0.006,"WIDNR_133394","9:55:00"
"19",1994-08-04,"NPS EVAL MONITORING","8/4/1994 13:10",0.255,"1:10:00","WIDNR_133394","NPS EVAL MONITORING","8/4/1994 13:10",0.008,"WIDNR_133394","1:10:00"
"20",1994-08-11,"NPS EVAL MONITORING","8/11/1994 13:15",0.239,"1:15:00","WIDNR_133394","NPS EVAL MONITORING","8/11/1994 13:15",0.005,"WIDNR_133394","1:15:00"
"21",1994-08-18,"NPS EVAL MONITORING","8/18/1994 16:05",0.18,"4:05:00","WIDNR_133394","NPS EVAL MONITORING","8/18/1994 16:05",0.007,"WIDNR_133394","4:05:00"
"22",1994-08-24,"NPS EVAL MONITORING","8/24/1994 10:25",0.196,"10:25:00","WIDNR_133394","NPS EVAL MONITORING","8/24/1994 10:25",0.003,"WIDNR_133394","10:25:00"
"23",1994-08-31,"NPS EVAL MONITORING","8/31/1994 12:45",0.223,"12:45:00","WIDNR_133394","NPS EVAL MONITORING","8/31/1994 12:45",0.004,"WIDNR_133394","12:45:00"
"24",1994-09-09,"NPS EVAL MONITORING","9/9/1994 9:45",0.127,"9:45:00","WIDNR_133394","NPS EVAL MONITORING","9/9/1994 9:45",0.002,"WIDNR_133394","9:45:00"
"25",1994-09-15,"NPS EVAL MONITORING","9/15/1994 13:35",0.099,"1:35:00","WIDNR_133394","NPS EVAL MONITORING","9/15/1994 13:35",0.002,"WIDNR_133394","1:35:00"
"26",1994-09-16,"NPS EVAL MONITORING","9/16/1994 9:20",0.118,"9:20:00","WIDNR_133394",NA,NA,NA,NA,NA
"27",1994-09-22,"NPS EVAL MONITORING","9/22/1994 9:40",0.263,"9:40:00","WIDNR_133394","NPS EVAL MONITORING","9/22/1994 9:40",0.005,"WIDNR_133394","9:40:00"
"28",1994-09-29,"NPS EVAL MONITORING","9/29/1994 13:00",0.304,"1:00:00","WIDNR_133394","NPS EVAL MONITORING","9/29/1994 13:00",1e-05,"WIDNR_133394","1:00:00"
"29",1994-10-06,"NPS EVAL MONITORING","10/6/1994 13:40",0.255,"1:40:00","WIDNR_133394","NPS EVAL MONITORING","10/6/1994 13:40",0.003,"WIDNR_133394","1:40:00"
"30",1994-10-12,"NPS EVAL MONITORING","10/12/1994 13:10",0.118,"1:10:00","WIDNR_133394","NPS EVAL MONITORING","10/12/1994 13:10",0.003,"WIDNR_133394","1:10:00"
"31",1994-10-20,"NPS EVAL MONITORING","10/20/1994 10:50",0.119,"10:50:00","WIDNR_133394","NPS EVAL MONITORING","10/20/1994 10:50",0.003,"WIDNR_133394","10:50:00"
"32",1994-10-26,"NPS EVAL MONITORING","10/26/1994 13:00",0.111,"1:00:00","WIDNR_133394","NPS EVAL MONITORING","10/26/1994 13:00",1e-05,"WIDNR_133394","1:00:00"
"33",1994-11-03,"NPS EVAL MONITORING","11/3/1994 10:05",0.072,"10:05:00","WIDNR_133394","NPS EVAL MONITORING","11/3/1994 10:05",1e-05,"WIDNR_133394","10:05:00"
"34",1994-11-09,"NPS EVAL MONITORING","11/9/1994 12:10",0.126,"12:10:00","WIDNR_133394","NPS EVAL MONITORING","11/9/1994 12:10",0.017,"WIDNR_133394","12:10:00"
"35",1994-11-22,"NPS EVAL MONITORING","11/22/1994 11:00",0.12,"11:00:00","WIDNR_133394",NA,NA,NA,NA,NA
"36",1994-11-27,"NPS EVAL MONITORING","11/27/1994 15:00",0.095,"3:00:00","WIDNR_133394","NPS EVAL MONITORING","11/27/1994 15:00",0.019,"WIDNR_133394","3:00:00"
"37",1994-11-28,"NPS EVAL MONITORING","11/28/1994 12:10",0.1,"12:10:00","WIDNR_133394","NPS EVAL MONITORING","11/28/1994 12:10",0.018,"WIDNR_133394","12:10:00"
"38",1994-12-09,"NPS EVAL MONITORING","12/9/1994 11:40",0.05,"11:40:00","WIDNR_133394",NA,NA,NA,NA,NA
"39",1995-01-19,"NPS EVAL MONITORING","1/19/1995 8:00",0.04,"8:00:00","WIDNR_133394","NPS EVAL MONITORING","1/19/1995 8:00",0.009,"WIDNR_133394","8:00:00"
"40",1995-02-22,"NPS EVAL MONITORING","2/22/1995 12:00",0.04,"12:00:00","WIDNR_133394","NPS EVAL MONITORING","2/22/1995 12:00",0.015,"WIDNR_133394","12:00:00"
"41",1995-03-11,"NPS EVAL MONITORING","3/11/1995 12:13",0.05,"12:13:00","WIDNR_133394","NPS EVAL MONITORING","3/11/1995 18:30",0.018,"WIDNR_133394","6:30:00"
"42",1995-03-12,"NPS EVAL MONITORING","3/12/1995 11:55",0.053,"11:55:00","WIDNR_133394","NPS EVAL MONITORING","3/12/1995 17:10",0.022,"WIDNR_133394","5:10:00"
"43",1995-03-22,"NPS EVAL MONITORING","3/22/1995 12:38",0.1,"12:38:00","WIDNR_133394","NPS EVAL MONITORING","3/22/1995 12:38",0.024,"WIDNR_133394","12:38:00"
"44",1995-03-28,"NPS EVAL MONITORING","3/28/1995 11:05",0.1,"11:05:00","WIDNR_133394","NPS EVAL MONITORING","3/28/1995 11:05",0.009,"WIDNR_133394","11:05:00"
"45",1995-04-06,"NPS EVAL MONITORING","4/6/1995 11:45",0.1,"11:45:00","WIDNR_133394","NPS EVAL MONITORING","4/6/1995 11:45",0.007,"WIDNR_133394","11:45:00"
"46",1995-04-11,"NPS EVAL MONITORING","4/11/1995 13:08",0.13,"1:08:00","WIDNR_133394","NPS EVAL MONITORING","4/11/1995 13:08",0.003,"WIDNR_133394","1:08:00"
"47",1995-04-12,"NPS EVAL MONITORING","4/12/1995 9:10",0.11,"9:10:00","WIDNR_133394","NPS EVAL MONITORING","4/12/1995 9:10",0.002,"WIDNR_133394","9:10:00"
"48",1995-04-18,"NPS EVAL MONITORING","4/18/1995 14:30",0.18,"2:30:00","WIDNR_133394","NPS EVAL MONITORING","4/18/1995 14:30",1e-05,"WIDNR_133394","2:30:00"
"49",1995-04-19,"NPS EVAL MONITORING","4/19/1995 11:15",0.209,"11:15:00","WIDNR_133394","NPS EVAL MONITORING","4/19/1995 11:15",0.003,"WIDNR_133394","11:15:00"
"50",1995-04-27,"NPS EVAL MONITORING","4/27/1995 10:33",0.17,"10:33:00","WIDNR_133394","NPS EVAL MONITORING","4/27/1995 15:46",0.002,"WIDNR_133394","3:46:00"
"51",1995-04-28,"NPS EVAL MONITORING","4/28/1995 7:51",0.13,"7:51:00","WIDNR_133394","NPS EVAL MONITORING","4/28/1995 7:51",0.002,"WIDNR_133394","7:51:00"
"52",1995-05-04,"NPS EVAL MONITORING","5/4/1995 10:48",0.14,"10:48:00","WIDNR_133394","NPS EVAL MONITORING","5/4/1995 10:48",0.003,"WIDNR_133394","10:48:00"
"53",1995-05-08,"NPS EVAL MONITORING","5/8/1995 14:30",0.548,"2:30:00","WIDNR_133394","NPS EVAL MONITORING","5/8/1995 14:30",0.002,"WIDNR_133394","2:30:00"
"54",1995-05-09,"NPS EVAL MONITORING","5/9/1995 9:53",0.18,"9:53:00","WIDNR_133394","NPS EVAL MONITORING","5/9/1995 15:48",1e-05,"WIDNR_133394","3:48:00"
"55",1995-05-10,"NPS EVAL MONITORING","5/10/1995 14:08",0.15,"2:08:00","WIDNR_133394","NPS EVAL MONITORING","5/10/1995 14:08",0.005,"WIDNR_133394","2:08:00"
"56",1995-05-12,"NPS EVAL MONITORING","5/12/1995 9:36",0.149,"9:36:00","WIDNR_133394","NPS EVAL MONITORING","5/12/1995 9:36",0.002,"WIDNR_133394","9:36:00"
"57",1995-05-17,"NPS EVAL MONITORING","5/17/1995 13:27",0.147,"1:27:00","WIDNR_133394","NPS EVAL MONITORING","5/17/1995 13:27",0.004,"WIDNR_133394","1:27:00"
"58",1995-05-19,"NPS EVAL MONITORING","5/19/1995 11:27",0.123,"11:27:00","WIDNR_133394","NPS EVAL MONITORING","5/19/1995 11:27",0.001,"WIDNR_133394","11:27:00"
"59",1995-05-25,"NPS EVAL MONITORING","5/25/1995 9:11",0.241,"9:11:00","WIDNR_133394","NPS EVAL MONITORING","5/25/1995 12:02",1e-05,"WIDNR_133394","12:02:00"
"60",1995-05-28,"NPS EVAL MONITORING","5/28/1995 12:26",0.169,"12:26:00","WIDNR_133394",NA,NA,NA,NA,NA
"61",1995-05-30,"NPS EVAL MONITORING","5/30/1995 9:51",0.146,"9:51:00","WIDNR_133394","NPS EVAL MONITORING","5/30/1995 9:51",0.002,"WIDNR_133394","9:51:00"
"62",1995-06-01,"NPS EVAL MONITORING","6/1/1995 11:58",0.12,"11:58:00","WIDNR_133394","NPS EVAL MONITORING","6/1/1995 11:58",1e-05,"WIDNR_133394","11:58:00"
"63",1995-06-08,"NPS EVAL MONITORING","6/8/1995 11:14",0.16,"11:14:00","WIDNR_133394","NPS EVAL MONITORING","6/8/1995 11:14",0.003,"WIDNR_133394","11:14:00"
"64",1995-06-15,"NPS EVAL MONITORING","6/15/1995 11:45",0.144,"11:45:00","WIDNR_133394","NPS EVAL MONITORING","6/15/1995 11:45",0.002,"WIDNR_133394","11:45:00"
"65",1995-06-22,"NPS EVAL MONITORING","6/22/1995 11:40",0.215,"11:40:00","WIDNR_133394","NPS EVAL MONITORING","6/22/1995 11:40",0.004,"WIDNR_133394","11:40:00"
"66",1995-06-29,"NPS EVAL MONITORING","6/29/1995 13:06",0.249,"1:06:00","WIDNR_133394","NPS EVAL MONITORING","6/29/1995 13:06",0.004,"WIDNR_133394","1:06:00"
"67",1995-07-05,"Nonpoint Source Evaluation 1996","7/5/1995 13:35",0.383,"1:35:00","WIDNR_133394",NA,NA,NA,NA,NA
"68",1995-07-06,"Nonpoint Source Evaluation 1996","7/6/1995 13:25",0.333,"1:25:00","WIDNR_133394","Nonpoint Source Evaluation 1996","7/6/1995 13:25",0.007,"WIDNR_133394","1:25:00"
"69",1995-07-13,"Nonpoint Source Evaluation 1996","7/13/1995 12:15",0.262,"12:15:00","WIDNR_133394","Nonpoint Source Evaluation 1996","7/13/1995 12:15",0.002,"WIDNR_133394","12:15:00"
"70",1995-07-20,"Nonpoint Source Evaluation 1996","7/20/1995 10:37",0.384,"10:37:00","WIDNR_133394","Nonpoint Source Evaluation 1996","7/20/1995 10:37",0.007,"WIDNR_133394","10:37:00"
"71",1995-07-26,"Nonpoint Source Evaluation 1996","7/26/1995 12:02",0.289,"12:02:00","WIDNR_133394","Nonpoint Source Evaluation 1996","7/26/1995 12:02",1e-05,"WIDNR_133394","12:02:00"
"72",1995-08-01,"Nonpoint Source Evaluation 1996","8/1/1995 10:40",0.316,"10:40:00","WIDNR_133394",NA,NA,NA,NA,NA
"73",1995-08-03,"Nonpoint Source Evaluation 1996","8/3/1995 11:10",0.677,"11:10:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/3/1995 11:10",0.023,"WIDNR_133394","11:10:00"
"74",1995-08-10,"Nonpoint Source Evaluation 1996","8/10/1995 11:12",0.229,"11:12:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/10/1995 11:12",0.002,"WIDNR_133394","11:12:00"
"75",1995-08-17,"Nonpoint Source Evaluation 1996","8/17/1995 10:58",0.259,"10:58:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/17/1995 10:58",0.004,"WIDNR_133394","10:58:00"
"76",1995-08-24,"Nonpoint Source Evaluation 1996","8/24/1995 11:07",0.262,"11:07:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/24/1995 11:07",0.005,"WIDNR_133394","11:07:00"
"77",1995-08-28,"Nonpoint Source Evaluation 1996","8/28/1995 15:03",0.179,"3:03:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/28/1995 15:03",0.002,"WIDNR_133394","3:03:00"
"78",1995-08-29,"Nonpoint Source Evaluation 1996","8/29/1995 11:25",0.2,"11:25:00","WIDNR_133394",NA,NA,NA,NA,NA
"79",1995-08-31,"Nonpoint Source Evaluation 1996","8/31/1995 8:49",0.181,"8:49:00","WIDNR_133394","Nonpoint Source Evaluation 1996","8/31/1995 8:49",1e-05,"WIDNR_133394","8:49:00"
"80",1995-09-06,"Nonpoint Source Evaluation 1996","9/6/1995 14:18",0.202,"2:18:00","WIDNR_133394","Nonpoint Source Evaluation 1996","9/6/1995 14:18",0.002,"WIDNR_133394","2:18:00"
"81",1995-09-13,"Nonpoint Source Evaluation 1996","9/13/1995 14:32",0.161,"2:32:00","WIDNR_133394","Nonpoint Source Evaluation 1996","9/13/1995 14:32",1e-05,"WIDNR_133394","2:32:00"
"82",1995-09-20,"Nonpoint Source Evaluation 1996","9/20/1995 15:41",0.191,"3:41:00","WIDNR_133394","Nonpoint Source Evaluation 1996","9/20/1995 15:41",0.003,"WIDNR_133394","3:41:00"
"83",1995-09-24,"Nonpoint Source Evaluation 1996","9/24/1995 15:44",0.132,"3:44:00","WIDNR_133394",NA,NA,NA,NA,NA
"84",1995-09-28,"Nonpoint Source Evaluation 1996","9/28/1995 13:05",0.121,"1:05:00","WIDNR_133394","Nonpoint Source Evaluation 1996","9/28/1995 13:15",0.003,"WIDNR_133394","1:15:00"
"85",1995-10-04,"Nonpoint Source Evaluation 1996","10/4/1995 13:35",0.083,"1:35:00","WIDNR_133394","Nonpoint Source Evaluation 1996","10/4/1995 13:35",0.003,"WIDNR_133394","1:35:00"
"86",1995-10-05,"Nonpoint Source Evaluation 1996","10/5/1995 13:36",0.083,"1:36:00","WIDNR_133394",NA,NA,NA,NA,NA
"87",2002-02-11,"TMDL 2002","2/11/2002 14:30",0.03,"2:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"88",2002-02-25,"TMDL 2002, Mendota Yahara Tributary Study 2491-9K41 (USGS # 9KP41)","2/25/2002 11:40",0.145,"11:40:00","WIDNR_133040",NA,NA,NA,NA,NA
"89",2002-03-11,"TMDL 2002","3/11/2002 13:45",0.087,"1:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"90",2002-04-08,"TMDL 2002","4/8/2002 10:30",0.06,"10:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"91",2002-04-09,"TMDL 2002","4/9/2002 16:40",0.052,"4:40:00","WIDNR_133040",NA,NA,NA,NA,NA
"92",2002-04-22,"TMDL 2002","4/22/2002 14:30",0.138,"2:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"93",2002-04-29,"TMDL 2002","4/29/2002 11:20",0.122,"11:20:00","WIDNR_133040",NA,NA,NA,NA,NA
"94",2002-05-09,"TMDL 2002","5/9/2002 11:20",0.199,"11:20:00","WIDNR_133040",NA,NA,NA,NA,NA
"95",2002-05-17,"TMDL 2002","5/17/2002 13:25",0.161,"1:25:00","WIDNR_133040",NA,NA,NA,NA,NA
"96",2002-06-03,"TMDL 2002","6/3/2002 11:50",0.143,"11:50:00","WIDNR_133040",NA,NA,NA,NA,NA
"97",2002-06-04,"TMDL 2002","6/4/2002 14:00",0.141,"2:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"98",2002-06-05,"TMDL 2002","6/5/2002 12:35",0.118,"12:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"99",2002-06-06,"TMDL 2002","6/6/2002 12:30",0.165,"12:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"100",2002-06-07,"TMDL 2002","6/7/2002 13:00",0.146,"1:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"101",2002-06-19,"TMDL 2002","6/19/2002 11:35",0.129,"11:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"102",2002-07-03,"Mendota Yahara Tributary Study 2002-03","7/3/2002 12:28",0.159,"12:28:00","WIDNR_133040",NA,NA,NA,NA,NA
"103",2002-07-15,"Mendota Yahara Tributary Study 2002-03","7/15/2002 13:30",0.224,"1:30:00","WIDNR_133040",NA,NA,NA,NA,NA
"104",2002-07-26,"Mendota Yahara Tributary Study 2002-03","7/26/2002 13:10",0.217,"1:10:00","WIDNR_133040",NA,NA,NA,NA,NA
"105",2002-07-30,"Mendota Yahara Tributary Study 2002-03","7/30/2002 13:15",0.183,"1:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"106",2002-08-09,"Mendota Yahara Tributary Study 2002-03","8/9/2002 12:35",0.174,"12:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"107",2002-08-14,"Mendota Yahara Tributary Study 2002-03","8/14/2002 12:15",0.186,"12:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"108",2002-08-23,"Mendota Yahara Tributary Study 2002-03","8/23/2002 16:00",0.137,"4:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"109",2002-08-26,"Mendota Yahara Tributary Study 2002-03","8/26/2002 14:15",0.09,"2:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"110",2002-08-28,"Mendota Yahara Tributary Study 2002-03","8/28/2002 11:45",0.121,"11:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"111",2002-09-03,"Mendota Yahara Tributary Study 2002-03","9/3/2002 10:45",0.106,"10:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"112",2002-09-10,"Mendota Yahara Tributary Study 2002-03","9/10/2002 14:45",0.077,"2:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"113",2002-09-19,"Mendota Yahara Tributary Study 2002-03","9/19/2002 11:35",0.072,"11:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"114",2002-09-23,"Mendota Yahara Tributary Study 2002-03","9/23/2002 11:15",0.066,"11:15:00","WIDNR_133040",NA,NA,NA,NA,NA
"115",2002-10-02,"Mendota Yahara Tributary Study 2002-03","10/2/2002 9:40",0.074,"9:40:00","WIDNR_133040",NA,NA,NA,NA,NA
"116",2002-10-04,"Mendota Yahara Tributary Study 2002-03","10/4/2002 14:20",0.061,"2:20:00","WIDNR_133040",NA,NA,NA,NA,NA
"117",2002-10-10,"Mendota Yahara Tributary Study 2002-03","10/10/2002 13:45",0.058,"1:45:00","WIDNR_133040",NA,NA,NA,NA,NA
"118",2002-10-16,"Mendota Yahara Tributary Study 2002-03","10/16/2002 10:00",0.053,"10:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"119",2002-10-22,"Mendota Yahara Tributary Study 2002-03","10/22/2002 13:35",0.04,"1:35:00","WIDNR_133040",NA,NA,NA,NA,NA
"120",2002-11-06,"Mendota Yahara Tributary Study 2002-03","11/6/2002 12:20",0.04,"12:20:00","WIDNR_133040",NA,NA,NA,NA,NA
"121",2003-02-18,"Mendota Yahara Tributary Study 2002-03","2/18/2003 10:55",0.013,"10:55:00","WIDNR_133040",NA,NA,NA,NA,NA
"122",2003-03-12,"Mendota Yahara Tributary Study 2002-03","3/12/2003 11:00",0.019,"11:00:00","WIDNR_133040","Mendota Yahara Tributary Study 2002-03","3/12/2003 11:00",0.006,"WIDNR_133040","11:00:00"
"123",2003-04-02,"Mendota Yahara Tributary Study 2002-03","4/2/2003 3:00",0.138,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"124",2003-04-06,"Mendota Yahara Tributary Study 2002-03","4/6/2003 3:00",0.147,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"125",2003-04-16,"Mendota Yahara Tributary Study 2002-03","4/16/2003 3:00",0.197,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"126",2003-04-20,"Mendota Yahara Tributary Study 2002-03","4/20/2003 3:00",0.207,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"127",2003-04-28,"Mendota Yahara Tributary Study 2002-03","4/28/2003 3:00",0.164,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"128",2003-04-30,"Mendota Yahara Tributary Study 2002-03","4/30/2003 3:00",0.17,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"129",2003-05-01,"Mendota Yahara Tributary Study 2002-03","5/1/2003 3:00",0.189,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"130",2003-05-04,"Mendota Yahara Tributary Study 2002-03","5/4/2003 3:00",0.175,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"131",2003-05-07,"Mendota Yahara Tributary Study 2002-03","5/7/2003 3:00",0.151,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"132",2003-05-09,"Mendota Yahara Tributary Study 2002-03","5/9/2003 3:00",0.392,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"133",2003-05-11,"Mendota Yahara Tributary Study 2002-03","5/11/2003 3:00",0.217,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"134",2003-05-12,"Mendota Yahara Tributary Study 2002-03","5/12/2003 3:00",0.162,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"135",2003-05-13,"Mendota Yahara Tributary Study 2002-03","5/13/2003 3:00",0.166,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"136",2003-05-14,"Mendota Yahara Tributary Study 2002-03","5/14/2003 3:00",0.161,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"137",2003-05-15,"Mendota Yahara Tributary Study 2002-03","5/15/2003 10:25",0.155,"10:25:00","WIDNR_133040","Mendota Yahara Tributary Study 2002-03","5/15/2003 10:25",0.003,"WIDNR_133040","10:25:00"
"138",2003-05-16,"Mendota Yahara Tributary Study 2002-03","5/16/2003 3:00",0.143,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"139",2003-05-21,"Mendota Yahara Tributary Study 2002-03","5/21/2003 3:00",0.122,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"140",2003-05-26,"Mendota Yahara Tributary Study 2002-03","5/26/2003 3:00",0.126,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"141",2003-05-28,"Mendota Yahara Tributary Study 2002-03","5/28/2003 3:00",0.114,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"142",2003-05-31,"Mendota Yahara Tributary Study 2002-03","5/31/2003 3:00",0.179,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"143",2003-06-03,"Mendota Yahara Tributary Study 2002-03","6/3/2003 3:00",0.118,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"144",2003-06-07,"Mendota Yahara Tributary Study 2002-03","6/7/2003 3:00",0.131,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"145",2003-06-09,"Mendota Yahara Tributary Study 2002-03","6/9/2003 3:00",0.119,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"146",2003-06-13,"Mendota Yahara Tributary Study 2003-04","6/13/2003 3:00",0.099,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"147",2003-06-20,"Mendota Yahara Tributary Study 2003-04","6/20/2003 3:00",0.137,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"148",2003-06-24,"Mendota Yahara Tributary Study 2003-04","6/24/2003 3:00",0.183,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"149",2003-06-28,"Mendota Yahara Tributary Study 2003-04","6/28/2003 3:00",0.192,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"150",2003-07-07,"Mendota Yahara Tributary Study 2003-04","7/7/2003 3:00",0.227,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"151",2003-07-10,"Mendota Yahara Tributary Study 2003-04","7/10/2003 3:00",0.257,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"152",2003-07-15,"Mendota Yahara Tributary Study 2003-04","7/15/2003 3:00",0.266,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"153",2003-07-26,"Mendota Yahara Tributary Study 2003-04","7/26/2003 3:00",0.239,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"154",2003-08-04,"Lake Baseline Monitoring, DNR (1970s-2006)","8/4/2003 9:00",0.274,"9:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"155",2003-08-05,"Mendota Yahara Tributary Study 2003-04","8/5/2003 3:00",0.331,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"156",2003-08-29,"Mendota Yahara Tributary Study 2003-04","8/29/2003 3:00",0.272,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"157",2003-09-07,"Mendota Yahara Tributary Study 2003-04","9/7/2003 3:00",0.208,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"158",2003-09-13,"Mendota Yahara Tributary Study 2003-04","9/13/2003 3:00",0.201,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"159",2003-09-14,"Mendota Yahara Tributary Study 2003-04","9/14/2003 3:00",0.165,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
"160",2003-09-15,"Mendota Yahara Tributary Study 2003-04","9/15/2003 3:00",0.15,"3:00:00","WIDNR_133040",NA,NA,NA,NA,NA
